[02:43:32	]garry has connected.
[20:52:55	]Xi-Gong has taken 12 damage from Nova Prospekt Shotgunner.
[20:52:55	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:52:56	]Xi-Gong has taken 18 damage from Nova Prospekt Shotgunner.
[20:52:56	]Xi-Gong has taken 6 damage from Strider Synth.
[20:52:56	]Xi-Gong has taken 6 damage from Strider Synth.
[20:52:56	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:52:56	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:52:56	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:52:56	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:52:57	]Xi-Gong has taken 6 damage from Strider Synth.
[20:52:57	]Xi-Gong has taken 6 damage from Strider Synth.
[20:52:57	]Xi-Gong has taken 30 damage from Scanner Synth.
[20:53:00	]Xi-Gong is fully healed.
[20:53:03	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:53:03	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:53:03	]Xi-Gong has taken 12 damage from Nova Prospekt Shotgunner.
[20:53:03	]Xi-Gong has taken 12 damage from Nova Prospekt Shotgunner.
[20:53:03	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:03	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:03	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:03	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:04	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:04	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:04	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:53:04	]Xi-Gong has taken 12 damage from Nova Prospekt Shotgunner.
[20:53:04	]Xi-Gong has taken 30 damage from Nova Prospekt Shotgunner.
[20:53:04	]Xi-Gong has taken 12 damage from Nova Prospekt Shotgunner.
[20:53:04	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:04	]Xi-Gong has taken 18 damage from Nova Prospekt Shotgunner.
[20:53:04	]Borg olaffson has used a context menu option with the name: rb655_dissolve
[20:53:04	]Xi-Gong has taken 18 damage from Nova Prospekt Shotgunner.
[20:53:05	]Xi-Gong has taken 24 damage from Nova Prospekt Shotgunner.
[20:53:05	]Xi-Gong has taken 30 damage from Nova Prospekt Shotgunner.
[20:53:05	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:05	]Xi-Gong is fully healed.
[20:53:05	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:05	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:05	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:05	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:05	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:05	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:05	][VORT] Xi-Gong has damaged npc_vj_novaprospekt_shotgunner_z, dealing 999 with vortbeam
[20:53:05	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:05	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:07	]Xi-Gong has taken 36 damage from Nova Prospekt Shotgunner.
[20:53:07	]Xi-Gong has taken 100 damage from Strider Synth.
[20:53:07	]Xi-Gong has taken 36 damage from Nova Prospekt Shotgunner.
[20:53:07	]Xi-Gong has taken 30 damage from Nova Prospekt Shotgunner.
[20:53:08	][VORT] Xi-Gong has damaged npc_vj_novaprospekt_shotgunner_z, dealing 999 with vortadvancedbeam
[20:53:08	]Xi-Gong has taken 36 damage from Nova Prospekt Shotgunner.
[20:53:08	]Xi-Gong has taken 24 damage from Nova Prospekt Shotgunner.
[20:53:09	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:09	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:53:09	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:09	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:09	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:09	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:09	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:09	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:09	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:10	]Xi-Gong has taken 30 damage from Nova Prospekt Shotgunner.
[20:53:10	]Xi-Gong has taken 30 damage from Nova Prospekt Shotgunner.
[20:53:10	]Xi-Gong is fully healed.
[20:53:10	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:11	][VORT] Xi-Gong has damaged npc_vj_strider_synth_z, dealing 999 with vortadvancedbeam
[20:53:11	][VORT] Xi-Gong has damaged obj_vj_bullseye, dealing 999 with vortadvancedbeam
[20:53:11	][VORT] Xi-Gong has damaged obj_vj_bullseye, dealing 999 with vortadvancedbeam
[20:53:11	][VORT] Xi-Gong has damaged obj_vj_bullseye, dealing 999 with vortadvancedbeam
[20:53:11	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:11	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:11	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:11	]Xi-Gong has taken 12 damage from Nova Prospekt Shotgunner.
[20:53:11	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:11	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:11	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:11	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:11	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:11	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:11	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:12	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:12	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:12	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:12	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:13	]Xi-Gong has taken 75 damage from Strider Synth.
[20:53:14	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:14	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:14	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:14	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:14	]Xi-Gong has taken 18 damage from Nova Prospekt Shotgunner.
[20:53:15	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:15	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:15	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:15	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:15	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:15	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:15	]Xi-Gong is fully healed.
[20:53:15	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:15	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:15	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:15	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:18	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:53:18	]Xi-Gong has taken 12 damage from Nova Prospekt Shotgunner.
[20:53:20	]C17:RCT.YELLO-97 has taken 6 damage from Nova Prospekt Shotgunner.
[20:53:20	]Xi-Gong is fully healed.
[20:53:22	][VORT] Xi-Gong has damaged npc_vj_city_scanner_z, dealing 999 with vortbeam
[20:53:28	]Borg olaffson ran SAM command 'hp' with arguments: 'yello' '100000'
[20:53:29	]C17:RCT.YELLO-97 is fully healed.
[20:53:29	][IC] Xi-Gong: Ah ghurrrr...
[20:53:32	]Xi-Gong has taken 30 damage from Scanner Synth.
[20:53:33	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:34	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:34	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:34	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:53:34	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:53:34	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:53:34	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:34	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:34	]Xi-Gong has taken 30 damage from Nova Prospekt Shotgunner.
[20:53:34	][VORT] Xi-Gong has damaged npc_vj_strider_synth_z, dealing 999 with vortadvancedbeam
[20:53:34	][VORT] Xi-Gong has damaged obj_vj_bullseye, dealing 999 with vortadvancedbeam
[20:53:34	][VORT] Xi-Gong has damaged obj_vj_bullseye, dealing 999 with vortadvancedbeam
[20:53:34	][VORT] Xi-Gong has damaged obj_vj_bullseye, dealing 999 with vortadvancedbeam
[20:53:34	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:34	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:35	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:35	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:35	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:35	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:35	]Xi-Gong is fully healed.
[20:53:35	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:36	]Xi-Gong has taken 6 damage from Strider Synth.
[20:53:37	]C17:RCT.YELLO-97 has taken 1 damage from Nova Prospekt Shotgunner.
[20:53:37	]Borg olaffson has used a context menu option with the name: vj_pr_npc_gib
[20:53:37	]C17:RCT.YELLO-97 has taken 6 damage from Nova Prospekt Shotgunner.
[20:53:38	]C17:RCT.YELLO-97 has taken 1 damage from Nova Prospekt Shotgunner.
[20:53:38	]Xi-Gong has taken 18 damage from Nova Prospekt Shotgunner.
[20:53:38	]Xi-Gong has taken 6 damage from Nova Prospekt Shotgunner.
[20:53:39	]C17:RCT.YELLO-97 is fully healed.
[20:53:40	]Xi-Gong is fully healed.
[20:53:41	]Xi-Gong has taken 12 damage from Nova Prospekt Shotgunner.
[20:53:42	][VORT] Xi-Gong has damaged npc_vj_novaprospekt_shotgunner_z, dealing 999 with vortbeam
[20:53:45	]Xi-Gong is fully healed.
[20:53:53	]Borg olaffson has used a context menu option with the name: rb655_dissolve
[20:53:59	]Borg olaffson has spawned a 'NPC [402][npc_vj_dropship_z]'.
[20:54:00	][IC] C17:RCT.YELLO-97: <:: Combine. ::>
[20:54:02	][IC] Xi-Gong: Weeeeeeeeeeeeeeeeeeeeah-uh *Coughing*.
[20:54:15	]Borg olaffson has fired a toolgun with the name: creator
[20:54:15	]Borg olaffson has spawned a 'NPC [402][npc_vj_overwatch_sniper_z]'.
[20:54:15	]Borg olaffson has fired a toolgun with the name: creator
[20:54:15	]Borg olaffson has spawned a 'NPC [437][npc_vj_overwatch_sniper_z]'.
[20:54:15	]Borg olaffson has fired a toolgun with the name: creator
[20:54:15	]Borg olaffson has spawned a 'NPC [459][npc_vj_overwatch_sniper_z]'.
[20:54:16	]Borg olaffson has fired a toolgun with the name: creator
[20:54:16	]Borg olaffson has spawned a 'NPC [466][npc_vj_overwatch_sniper_z]'.
[20:54:17	]C17:RCT.YELLO-97 has taken 15 damage from Overwatch Sniper.
[20:54:18	]Borg olaffson has fired a toolgun with the name: creator
[20:54:18	]Borg olaffson has spawned a 'NPC [405][npc_vj_overwatch_sniper_z]'.
[20:54:18	][OOC] C17:RCT.YELLO-97: who win, ota or vort?
[20:54:18	]C17:RCT.YELLO-97 has taken 15 damage from Overwatch Sniper.
[20:54:19	]C17:RCT.YELLO-97 is fully healed.
[20:54:19	]C17:RCT.YELLO-97 has taken 15 damage from Overwatch Sniper.
[20:54:22	][OOC] Borg olaffson: vort
[20:54:23	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:24	]C17:RCT.YELLO-97 is fully healed.
[20:54:24	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:25	]Xi-Gong is fully healed.
[20:54:25	]Mango loaded the character 'S10/OWS.GHOST-06'
[20:54:27	][OOC] Borg olaffson: vort has a mill HP tho
[20:54:28	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:30	]Xi-Gong is fully healed.
[20:54:31	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:34	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:35	]Xi-Gong is fully healed.
[20:54:37	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:38	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:38	]Borg olaffson has fired a toolgun with the name: creator
[20:54:38	]Borg olaffson has spawned a 'NPC [461][npc_vj_overwatch_elite_z]'.
[20:54:39	]Borg olaffson has fired a toolgun with the name: creator
[20:54:39	]Borg olaffson has spawned a 'NPC [434][npc_vj_overwatch_elite_z]'.
[20:54:39	]Borg olaffson has fired a toolgun with the name: creator
[20:54:39	]Borg olaffson has spawned a 'NPC [470][npc_vj_overwatch_elite_z]'.
[20:54:39	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:39	]Borg olaffson has fired a toolgun with the name: creator
[20:54:39	]Borg olaffson has spawned a 'NPC [485][npc_vj_overwatch_elite_z]'.
[20:54:39	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:39	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:40	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:40	]Borg olaffson has fired a toolgun with the name: creator
[20:54:40	]Borg olaffson has spawned a 'NPC [508][npc_vj_overwatch_elite_z]'.
[20:54:40	]Xi-Gong is fully healed.
[20:54:40	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:41	]Borg olaffson has fired a toolgun with the name: creator
[20:54:41	]Borg olaffson has spawned a 'NPC [610][npc_vj_overwatch_elite_z]'.
[20:54:41	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:41	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:41	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:41	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:41	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:42	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:42	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:42	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:42	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:42	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:42	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:42	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:42	]Borg olaffson has fired a toolgun with the name: creator
[20:54:42	]Borg olaffson has spawned a 'Entity [713][obj_vj_hopper_mine_z]'.
[20:54:42	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:42	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:42	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:42	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:42	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:43	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:43	]Borg olaffson has fired a toolgun with the name: creator
[20:54:43	]Borg olaffson has spawned a 'Entity [725][obj_vj_hopper_mine_z]'.
[20:54:43	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:43	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:43	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:43	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:43	]Borg olaffson has fired a toolgun with the name: creator
[20:54:43	]Borg olaffson has spawned a 'Entity [734][obj_vj_hopper_mine_z]'.
[20:54:43	]Borg olaffson has fired a toolgun with the name: creator
[20:54:43	]Borg olaffson has spawned a 'Entity [628][obj_vj_hopper_mine_z]'.
[20:54:43	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:44	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:44	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:44	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:44	]Borg olaffson has fired a toolgun with the name: creator
[20:54:44	]Borg olaffson has spawned a 'Entity [744][obj_vj_hopper_mine_z]'.
[20:54:44	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:44	]Borg olaffson has fired a toolgun with the name: creator
[20:54:44	]Borg olaffson has spawned a 'Entity [694][obj_vj_hopper_mine_z]'.
[20:54:44	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:44	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:44	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:44	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:44	]Borg olaffson has fired a toolgun with the name: creator
[20:54:44	]Borg olaffson has spawned a 'Entity [512][obj_vj_hopper_mine_z]'.
[20:54:44	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:44	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:44	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:44	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:44	]Borg olaffson has fired a toolgun with the name: creator
[20:54:44	]Borg olaffson has spawned a 'Entity [731][obj_vj_hopper_mine_z]'.
[20:54:45	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:45	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:45	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:45	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:45	]Borg olaffson has fired a toolgun with the name: creator
[20:54:45	]Borg olaffson has spawned a 'Entity [719][obj_vj_hopper_mine_z]'.
[20:54:45	]Borg olaffson has fired a toolgun with the name: creator
[20:54:45	]Borg olaffson has spawned a 'Entity [751][obj_vj_hopper_mine_z]'.
[20:54:45	]Xi-Gong is fully healed.
[20:54:45	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:45	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:46	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:46	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:46	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:46	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:46	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:46	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:46	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:47	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:47	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:47	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:47	]obj_vj_hopper_mine_z destroyed a '357 Rounds' #1660172.
[20:54:47	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:47	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:47	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:47	]S10/OWS.GHOST-06 ran 'Equip' on item 'Combine PDA' (#1658850)
[20:54:48	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:48	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:48	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:48	]Xi-Gong has taken 30 damage from obj_vj_hopper_mine_z.
[20:54:48	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:48	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:49	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:49	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:49	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:49	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:49	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:49	][OOC] Xi-Gong: LMAO
[20:54:49	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:49	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:49	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:50	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:50	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:50	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:50	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:50	]Xi-Gong is fully healed.
[20:54:50	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:50	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:50	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:50	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:50	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:51	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:51	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:51	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:51	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:51	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:51	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:51	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:51	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:51	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:51	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:51	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:51	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:51	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:52	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:52	]Xi-Gong has taken 60 damage from Overwatch Sniper.
[20:54:52	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:52	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:52	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:52	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:52	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:52	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:52	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:52	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:52	]Xi-Gong has taken 4 damage from Combine Turret.
[20:54:52	]Xi-Gong has taken 12 damage from Overwatch Elite.
[20:54:52	]Xi-Gong has taken 4 damage from Combine Turret.
