[00:20:57	]Rabithunter has connected.
[03:50:38	]Kranky has spawned 'models/props_d47_canals/canal_sawtooth_inverse.mdl'.
[03:50:51	]Kranky has used a context menu option with the name: remove
[03:50:55	]Kranky has used a context menu option with the name: ignite
[03:50:56	]Kranky has used a context menu option with the name: remove
[03:51:02	]Kranky has used a context menu option with the name: remove
[03:51:04	]Kranky has spawned 'models/props_d47_canals/canal_interior.mdl'.
[03:51:13	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[03:52:54	]Kranky has spawned 'models/c24/debris_plankfloor.mdl'.
[03:53:09	]Kranky has spawned 'models/props_debris/concrete_debris128pile001a.mdl'.
[03:53:12	]Kranky has spawned 'models/props_debris/concrete_floorpile01a.mdl'.
[03:53:18	]Kranky exited observer at their location.
[03:53:39	]Kranky entered observer.
[03:53:42	]Kranky has used a context menu option with the name: remove
[03:53:47	]Kranky has fired a toolgun with the name: stacker_improved
[03:53:47	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[03:53:47	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[03:53:49	]Kranky has fired a toolgun with the name: stacker_improved
[03:53:52	]Kranky has fired a toolgun with the name: stacker_improved
[03:53:52	]Kranky has spawned 'models/props_d47_canals/interior_wall_512.mdl'.
[03:53:57	]Kranky has spawned 'models/props_d47_canals/canal_interior_upper.mdl'.
[03:54:16	]Kranky has fired a toolgun with the name: nocollide
[03:54:17	]Kranky has fired a toolgun with the name: nocollide
[03:54:17	]Kranky has fired a toolgun with the name: nocollide
[03:54:18	]Kranky has fired a toolgun with the name: nocollide
[03:54:18	]Kranky has fired a toolgun with the name: nocollide
[03:54:29	]Kranky exited observer at their location.
[03:54:34	]Kranky entered observer.
[03:54:39	]Kranky has spawned 'models/props_d47_canals/canal_single_sawtooth2.mdl'.
[03:54:44	]Kranky has spawned 'models/props_d47_canals/canal_corner_inner.mdl'.
[03:55:14	]Kranky has fired a toolgun with the name: stacker_improved
[03:55:14	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[03:55:16	]Kranky has fired a toolgun with the name: stacker_improved
[03:55:16	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[03:55:19	]Kranky has spawned 'models/props_d47_canals/canal_doublesawtooth.mdl'.
[03:55:51	]Kranky has fired a toolgun with the name: stacker_improved
[03:55:51	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[03:55:54	]Kranky has spawned 'models/props_d47_canals/canal_doublesawtooth_inverse.mdl'.
[03:55:56	]Kranky has spawned 'models/props_d47_canals/canal_double_256.mdl'.
[03:55:57	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[03:56:11	]Kranky has fired a toolgun with the name: stacker_improved
[03:56:11	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[03:56:11	]Kranky has fired a toolgun with the name: stacker_improved
[03:56:11	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[03:56:12	]Kranky has fired a toolgun with the name: stacker_improved
[03:56:12	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[03:56:15	]Kranky has spawned 'models/props_d47_canals/canal_single_512.mdl'.
[03:56:18	]Kranky has spawned 'models/props_d47_canals/canal_double_256.mdl'.
[03:56:20	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[03:56:22	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[03:56:52	]Kranky has spawned 'models/props_d47_canals/canal_doublesawtooth_inverse.mdl'.
[03:57:00	]Kranky has spawned 'models/props_d47_canals/canal_doublesawtooth.mdl'.
[03:57:03	]Kranky has spawned 'models/props_d47_canals/canal_jigsaw_inverse.mdl'.
[03:57:30	]Kranky has spawned 'models/props_d47_canals/canal_corner_inner.mdl'.
[03:57:57	]Kranky exited observer at their location.
[03:58:01	]Kranky entered observer.
[03:58:03	]Kranky exited observer at their location.
[03:58:10	]Kranky entered observer.
[03:58:19	]Kranky exited observer at their location.
[03:58:21	]Kranky entered observer.
[03:58:39	]Kranky has spawned a 'Entity [5276][aw2_gunship]'.
[03:58:48	]Kranky exited observer at their location.
[03:58:50	]Kranky entered observer.
[03:58:51	]Kranky exited observer at their location.
[03:59:02	]Kranky entered observer.
[03:59:21	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_a3_pitwall_lod1.mdl'.
[03:59:33	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[04:00:03	]Kranky has fired a toolgun with the name: stacker_improved
[04:00:03	]Kranky has spawned 'models/jq/hlvr/props/xenpack/xen_web_flat_posable.mdl'.
[04:03:18	]Kranky has connected.
[04:06:24	]Kranky loaded the character 'Kranky'
[04:06:25	]Kranky was knocked unconscious and is bleeding out.
[04:06:51	]Kranky ran SAM command 'sethp' with arguments: '^' '100'
[04:06:53	]Kranky entered observer.
[04:06:53	]Kranky used command '/CharGetUp'.
[04:06:54	]Kranky is no longer unconscious from critical wounds.
[04:06:54	]Kranky is fully healed.
[04:06:54	]Kranky entered observer.
[04:06:57	]Kranky exited observer at their location.
[04:06:58	]Kranky entered observer.
[04:06:58	]Kranky exited observer at their location.
[04:07:01	]Kranky used command '/CharStopBleedout ^'.
[04:07:02	]Kranky entered observer.
[04:07:22	]Kranky has spawned 'models/props_d47_canals/interior_block_128x128.mdl'.
[04:07:23	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:07:44	]Kranky has fired a toolgun with the name: stacker_improved
[04:07:44	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:07:44	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:07:44	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:07:53	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[04:07:56	]Kranky has spawned 'models/props_d47_canals/canal_end.mdl'.
[04:08:13	]Kranky has spawned 'models/props_d47_canals/canal_jigsaw.mdl'.
[04:08:20	]Kranky has spawned 'models/props_d47_canals/canal_tunnel2.mdl'.
[04:09:31	]Kranky has fired a toolgun with the name: stacker_improved
[04:09:31	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:09:31	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:09:31	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:09:55	]Kranky has spawned 'models/props_canal/canal_bridge03b.mdl'.
[04:10:06	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[04:10:14	]Kranky has spawned 'models/props_canal/canal_bridge03b.mdl'.
[04:10:16	]Kranky has spawned 'models/props_canal/canal_bridge03a.mdl'.
[04:10:35	]Kranky has fired a toolgun with the name: stacker_improved
[04:10:35	]Kranky has spawned 'models/props_canal/canal_bridge03a.mdl'.
[04:10:39	]Kranky has fired a toolgun with the name: stacker_improved
[04:10:39	]Kranky has spawned 'models/props_canal/canal_bridge03a.mdl'.
[04:10:42	]Kranky has fired a toolgun with the name: stacker_improved
[04:10:43	]Kranky exited observer at their location.
[04:10:44	]Kranky entered observer.
[04:10:45	]Kranky exited observer at their location.
[04:10:46	]Kranky entered observer.
[04:10:57	]Kranky has fired a toolgun with the name: stacker_improved
[04:11:07	]Kranky has fired a toolgun with the name: stacker_improved
[04:11:16	]Kranky has fired a toolgun with the name: stacker_improved
[04:11:20	]Kranky has fired a toolgun with the name: stacker_improved
[04:11:20	]Kranky has spawned 'models/props_canal/canal_bridge03a.mdl'.
[04:11:22	]Kranky has fired a toolgun with the name: stacker_improved
[04:11:22	]Kranky has spawned 'models/props_canal/canal_bridge03a.mdl'.
[04:11:32	]Kranky has fired a toolgun with the name: stacker_improved
[04:11:32	]Kranky has spawned 'models/props_canal/canal_bridge03a.mdl'.
[04:11:36	]Kranky has fired a toolgun with the name: stacker_improved
[04:11:36	]Kranky has spawned 'models/props_canal/canal_bridge03a.mdl'.
[04:11:51	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[04:12:17	]Kranky exited observer at their location.
[04:12:18	]Kranky entered observer.
[04:12:26	]Kranky has fired a toolgun with the name: stacker_improved
[04:12:26	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[04:12:29	]Kranky has fired a toolgun with the name: stacker_improved
[04:12:29	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[04:12:32	]Kranky has fired a toolgun with the name: stacker_improved
[04:12:32	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[04:12:34	]Kranky exited observer at their location.
[04:12:39	]Kranky entered observer.
[04:12:41	]Kranky has fired a toolgun with the name: remover
[04:12:42	]Kranky has fired a toolgun with the name: remover
[04:12:42	]Kranky has fired a toolgun with the name: remover
[04:12:43	]Kranky has fired a toolgun with the name: remover
[04:12:43	]Kranky has fired a toolgun with the name: remover
[04:12:44	]Kranky has fired a toolgun with the name: remover
[04:12:53	]Kranky has used a context menu option with the name: remove
[04:12:56	]Kranky has fired a toolgun with the name: stacker_improved
[04:12:56	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:12:57	]Kranky has fired a toolgun with the name: stacker_improved
[04:12:57	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:12:57	]Kranky has fired a toolgun with the name: stacker_improved
[04:12:57	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:13:02	]Kranky has fired a toolgun with the name: stacker_improved
[04:13:02	]Kranky has spawned 'models/props_canal/canal_bridge02.mdl'.
[04:13:06	]Kranky exited observer at their location.
[04:13:17	]Kranky entered observer.
[04:13:27	]Kranky has spawned 'models/props_vehicles/car001a_hatchback.mdl'.
[04:13:57	]Kranky exited observer at their location.
[04:13:58	]Kranky entered observer.
[04:14:04	]Kranky exited observer at their location.
[04:14:11	]Kranky entered observer.
[04:14:11	]Kranky exited observer at their location.
[04:14:14	]Kranky entered observer.
[04:14:14	]Kranky has spawned 'models/props_debris/concrete_debris128pile001a.mdl'.
[04:14:19	]Kranky has spawned 'models/props_debris/concrete_debris128pile001b.mdl'.
[04:14:24	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[04:14:27	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[04:14:34	]Kranky has fired a toolgun with the name: stacker_improved
[04:14:34	]Kranky has spawned 'models/props_debris/concrete_debris256pile001a.mdl'.
[04:14:35	]Kranky has fired a toolgun with the name: nocollideworld
[04:14:35	]Kranky exited observer at their location.
[04:14:36	]Kranky entered observer.
[04:14:36	]Kranky exited observer at their location.
[04:14:49	]Kranky entered observer.
[04:17:44	]Kranky exited observer at their location.
[04:17:45	]Kranky has spawned 'models/props_debris/concrete_debris128pile001b.mdl'.
[04:17:54	]Kranky entered observer.
[04:17:54	]Kranky exited observer at their location.
[04:17:59	]Kranky has fired a toolgun with the name: advdupe2
[04:18:07	]Kranky has fired a toolgun with the name: nocollide
[04:18:08	]Kranky has fired a toolgun with the name: nocollide
[04:18:09	]Kranky has fired a toolgun with the name: nocollide
[04:18:14	]Kranky has fired a toolgun with the name: nocollide
[04:18:15	]Kranky has fired a toolgun with the name: nocollide
[04:18:23	]Kranky entered observer.
[04:23:54	]Kranky has gone afk.
[04:32:54	]Kranky is no longer afk. Total time spent AFK: 835
[04:33:11	]Kranky has spawned 'models/props_debris/concrete_spawnchunk001b.mdl'.
[04:33:16	]Kranky has spawned 'models/props_debris/plaster_ceilingpile001a.mdl'.
[04:33:27	]Kranky exited observer at their location.
[04:33:27	]Kranky entered observer.
[04:33:28	]Kranky exited observer at their location.
[04:33:34	]Kranky has spawned 'models/props/de_train/hr_t/trash_c/hr_clothes_pile_02.mdl'.
[04:33:39	]Kranky has spawned 'models/props/de_train/hr_t/trash_a/trash_a.mdl'.
[04:33:41	]Kranky has spawned 'models/props/de_train/hr_t/trash_a/trash_a.mdl'.
[04:33:49	]Kranky has spawned 'models/props/ar_dizzy/dizzy_trash/dizzy_cardboard_trash_02.mdl'.
[04:33:58	]Kranky has spawned 'models/willardnetworks/props/trash03.mdl'.
[04:34:04	]Kranky has spawned 'models/props_junk/trashcluster01a.mdl'.
[04:34:08	]Kranky entered observer.
[04:34:38	]Kranky exited observer at their location.
[04:35:06	]Kranky entered observer.
[04:35:07	]Kranky has spawned 'models/props_i17/d4_sewerpipe.mdl'.
[04:35:11	]Kranky has spawned 'models/props_lab/pipesystem03c.mdl'.
[04:35:17	]Kranky has spawned 'models/props/de_train/de_train_drainage_pipe.mdl'.
[04:35:19	]Kranky has spawned 'models/props/hr_massive/survival_pipes/survival_pipe_bend.mdl'.
[04:35:22	]Kranky has spawned 'models/props/hr_massive/survival_pipes/survival_pipe_128.mdl'.
[04:35:33	]Kranky has fired a toolgun with the name: stacker_improved
[04:35:33	]Kranky has spawned 'models/props/hr_massive/survival_pipes/survival_pipe_128.mdl'.
[04:35:37	]Kranky has fired a toolgun with the name: stacker_improved
[04:35:37	]Kranky has spawned 'models/props/hr_massive/survival_pipes/survival_pipe_128.mdl'.
[04:35:38	]Kranky exited observer at their location.
[04:35:40	]Kranky entered observer.
[04:35:42	]Kranky exited observer at their location.
[04:35:52	]Kranky entered observer.
[04:36:04	]Kranky has fired a toolgun with the name: stacker_improved
[04:36:04	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:36:25	]Kranky has spawned 'models/props_d47_canals/canal_pipe.mdl'.
[04:36:27	]Kranky has spawned 'models/props_d47_canals/canal_sawtooth_inverse.mdl'.
[04:36:29	]Kranky has spawned 'models/props_d47_canals/canal_corner_outer.mdl'.
[04:36:38	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[04:36:40	]Kranky has spawned 'models/props_d47_canals/canal_ladder.mdl'.
[04:36:55	]Kranky has spawned 'models/props_d47_canals/canal_sawtooth.mdl'.
[04:37:03	]Kranky has fired a toolgun with the name: stacker_improved
[04:37:03	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:37:07	]Kranky has spawned 'models/props_d47_canals/canal_jigsaw.mdl'.
[04:37:10	]Kranky has spawned 'models/props_d47_canals/canal_jigsaw.mdl'.
[04:37:18	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[04:37:32	]Kranky has fired a toolgun with the name: stacker_improved
[04:37:32	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:37:32	]Kranky has fired a toolgun with the name: stacker_improved
[04:37:32	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:37:34	]Kranky has fired a toolgun with the name: stacker_improved
[04:37:34	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:37:38	]Kranky has spawned 'models/props_d47_canals/canal_jigsaw_inverse.mdl'.
[04:37:40	]Kranky has spawned 'models/props_d47_canals/canal_jigsaw.mdl'.
[04:37:44	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[04:38:03	]Kranky has fired a toolgun with the name: nocollide
[04:38:03	]Kranky has fired a toolgun with the name: nocollide
[04:38:04	]Kranky has fired a toolgun with the name: nocollide
[04:38:04	]Kranky has fired a toolgun with the name: nocollide
[04:38:06	]Kranky exited observer at their location.
[04:38:19	]Kranky entered observer.
[04:38:26	]Kranky has spawned 'models/props_d47_canals/canal_single_256.mdl'.
[04:39:09	]Kranky has fired a toolgun with the name: stacker_improved
[04:39:09	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:39:10	]Kranky has fired a toolgun with the name: stacker_improved
[04:39:10	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:39:12	]Kranky has fired a toolgun with the name: stacker_improved
[04:39:12	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:39:16	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[04:39:31	]Kranky has spawned 'models/props_d47_canals/canal_tunnel2.mdl'.
[04:39:32	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[04:40:37	]Kranky has spawned 'models/props_d47_canals/canal_tunnel2.mdl'.
[04:40:46	]Kranky has fired a toolgun with the name: stacker_improved
[04:40:46	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:40:51	]Kranky has spawned 'models/props_d47_canals/canal_tunnel1.mdl'.
[04:41:34	]Kranky has fired a toolgun with the name: stacker_improved
[04:41:34	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:41:34	]Kranky has fired a toolgun with the name: stacker_improved
[04:41:34	]Kranky has spawned 'models/props_d47_canals/floor_mud_768x512.mdl'.
[04:41:39	]Kranky has spawned 'models/props_d47_canals/canal_double_256.mdl'.
[04:41:45	]Kranky has spawned 'models/props_d47_canals/canal_single_512.mdl'.
[04:41:51	]Kranky has fired a toolgun with the name: nocollide
[04:41:52	]Kranky has fired a toolgun with the name: nocollide
[04:42:08	]Kranky has spawned 'models/props_d47_canals/canal_single_512.mdl'.
[04:42:28	]Kranky exited observer at their location.
[04:42:41	]Kranky has fired a toolgun with the name: stacker_improved
[04:42:41	]Kranky has spawned 'models/props/hr_massive/survival_pipes/survival_pipe_128.mdl'.
[04:42:42	]Kranky has fired a toolgun with the name: stacker_improved
[04:42:42	]Kranky has spawned 'models/props/hr_massive/survival_pipes/survival_pipe_128.mdl'.
[04:42:43	]Kranky has fired a toolgun with the name: stacker_improved
[04:42:43	]Kranky has spawned 'models/props/hr_massive/survival_pipes/survival_pipe_128.mdl'.
[04:42:45	]Kranky has fired a toolgun with the name: stacker_improved
[04:42:45	]Kranky has spawned 'models/props/hr_massive/survival_pipes/survival_pipe_128.mdl'.
[04:42:48	]Kranky entered observer.
[04:43:05	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
[04:43:35	]Kranky has spawned 'models/props_d47_canals/canal_pipe.mdl'.
[04:43:47	]Kranky has used a context menu option with the name: remove
[04:43:48	]Kranky has used a context menu option with the name: remove
[04:43:56	]Kranky has used a context menu option with the name: remove
[04:43:58	]Kranky has spawned 'models/props_d47_canals/canal_double_512.mdl'.
