[01:48:17	]'Sevens' has connected.
[19:48:40	]Hank J. Wimleton used command '/ToggleRaise'.
[19:48:45	]Jindosh Mighty ran 'take' on item '#84781's Identity Card' (#2050197)
[19:48:45	]Jindosh Mighty has gained a '#84781's Identity Card' #2050197.
[19:48:45	][OOC] Osaka Tariotto: Something almost out of serious RP
[19:48:47	]Jindosh Mighty ran 'take' on item 'CWU Member Access Keycard' (#2050766)
[19:48:47	]Jindosh Mighty has gained a 'CWU Member Access Keycard' #2050766.
[19:48:48	][OOC] Ernest Descombes: where do you keep doing the announcement thing
[19:48:48	][OOC] Osaka Tariotto: semi-serious*
[19:48:48	]I CHECK THIS OUT ran 'take' on item 'Combine Battery' (#2050912)
[19:48:48	]I CHECK THIS OUT has gained a 'Combine Battery' #2050912.
[19:48:50	]I CHECK THIS OUT ran 'take' on item 'Combine Battery' (#2050913)
[19:48:50	]I CHECK THIS OUT has gained a 'Combine Battery' #2050913.
[19:48:50	][OOC] Osaka Tariotto: XD
[19:48:51	]I CHECK THIS OUT entered observer.
[19:48:54	]Su'Kma'Ba'Lez is no longer afk. Total time spent AFK: 405
[19:48:57	]Monika Némethová ran 'take' on item 'USP-45' (#2050914)
[19:49:03	]Monika Némethová ran 'take' on item 'USP-45' (#2050914)
[19:49:03	]Monika Némethová has gained a 'USP-45' #2050914.
[19:49:04	]Su'Kma'Ba'Lez has given himself a fruit_apple.
[19:49:04	]Su'Kma'Ba'Lez has gained a 'Apple' #2050915.
[19:49:05	]Su'Kma'Ba'Lez has given himself a fruit_apple.
[19:49:05	]Su'Kma'Ba'Lez has gained a 'Apple' #2050916.
[19:49:06	]Monika Némethová exited observer at their location.
[19:49:06	]Su'Kma'Ba'Lez has given himself a fruit_apple.
[19:49:06	]Su'Kma'Ba'Lez has gained a 'Apple' #2050917.
[19:49:06	]Osaka Tariotto entered observer.
[19:49:06	]Su'Kma'Ba'Lez has given himself a fruit_apple.
[19:49:06	]Su'Kma'Ba'Lez has gained a 'Apple' #2050918.
[19:49:07	]Su'Kma'Ba'Lez has given himself a fruit_apple.
[19:49:07	]Su'Kma'Ba'Lez has gained a 'Apple' #2050919.
[19:49:07	]Osaka Tariotto exited observer at their location.
[19:49:08	]Osaka Tariotto entered observer.
[19:49:08	][IC] Hank J. Wimleton: Cheese.
[19:49:08	]Osaka Tariotto exited observer at their location.
[19:49:11	]Donald Trump ran 'take' on item 'Antlion Sandwich' (#2050880)
[19:49:11	]Donald Trump has gained a 'Antlion Sandwich' #2050880.
[19:49:12	]Monika Némethová entered observer.
[19:49:18	][IC] Hank J. Wimleton: Dream about cheese.
[19:49:22	]Osaka Tariotto has used a context menu option with the name: rb655_dissolve
[19:49:25	][OOC] Samuel Lacrose: need hp set to 100 
[19:49:32	][IC] Gong galalang: Give me the extract I need to test something.
[19:49:34	]James Herrington has gone afk.
[19:49:35	][IC] Gong galalang: Please.
[19:49:35	][OOC] I CHECK THIS OUT: How 2 recharge batteries?
[19:49:37	]Donald Trump ran 'drop' on item 'CWU Member Access Keycard' (#2050767)
[19:49:37	]Donald Trump has lost a 'CWU Member Access Keycard' #2050767.
[19:49:38	][IC] Gong galalang: Pretty please :).
[19:49:39	][OOC] Hank J. Wimleton: need hp set to 2000
[19:49:39	]I CHECK THIS OUT ran SAM command 'hp' with arguments: 'Samu' '100'
[19:49:39	]Samuel Lacrose is no longer unconscious from critical wounds.
[19:49:39	]Samuel Lacrose is fully healed.
[19:49:39	]I CHECK THIS OUT exited observer at their location.
[19:49:40	]Walter Hartwell White Sr. ran 'Consume' on item 'Antlion Sandwich' (#2050902)
[19:49:40	]Walter Hartwell White Sr. has gained a level 3 long boost in Strength.
[19:49:40	]Walter Hartwell White Sr. has gained a level 1 long boost in Perception.
[19:49:40	]CWU CHARACTER ran 'take' on item 'Biopaste' (#2050920)
[19:49:40	]CWU CHARACTER has gained a 'Biopaste' #2050920.
[19:49:40	]Osaka Tariotto has spawned a ing_xen_extract.
[19:49:42	][IC] jeoff: Can you give me that gun.
[19:49:44	]Gong galalang ran 'take' on item 'Antlion Extract' (#2050921)
[19:49:44	]Gong galalang has gained a 'Antlion Extract' #2050921.
[19:49:46	][IC] Gong galalang: Thanks.
[19:49:50	]I CHECK THIS OUT ran 'drop' on item 'Combine Battery' (#2050912)
[19:49:50	]I CHECK THIS OUT has lost a 'Combine Battery' #2050912.
[19:49:52	][IC] jeoff: I need the gun.
[19:49:52	]Donald Trump ran 'drop' on item 'CWU Member Access Keycard' (#2050815)
[19:49:52	]Donald Trump has lost a 'CWU Member Access Keycard' #2050815.
[19:49:54	]Su'Kma'Ba'Lez ran 'drop' on item 'Apple' (#2050915)
[19:49:54	]Su'Kma'Ba'Lez has lost a 'Apple' #2050915.
[19:49:54	]Su'Kma'Ba'Lez ran 'drop' on item 'Apple' (#2050916)
[19:49:54	]Su'Kma'Ba'Lez has lost a 'Apple' #2050916.
[19:49:55	]Su'Kma'Ba'Lez ran 'drop' on item 'Apple' (#2050919)
[19:49:55	]Su'Kma'Ba'Lez has lost a 'Apple' #2050919.
[19:49:57	]Su'Kma'Ba'Lez ran 'drop' on item 'Apple' (#2050918)
[19:49:57	]Su'Kma'Ba'Lez has lost a 'Apple' #2050918.
[19:49:57	]Su'Kma'Ba'Lez ran 'drop' on item 'Apple' (#2050917)
[19:49:57	]Su'Kma'Ba'Lez has lost a 'Apple' #2050917.
[19:50:00	]Samuel Lacrose ran 'take' on item 'Antlion Sandwich' (#2050910)
[19:50:00	]Samuel Lacrose has gained a 'Antlion Sandwich' #2050910.
[19:50:02	]Monika Némethová ran 'take' on item 'Apple' (#2050922)
[19:50:02	]Monika Némethová has gained a 'Apple' #2050922.
[19:50:02	]Donald Trump ran 'drop' on item '#24106's Identity Card' (#2050743)
[19:50:02	]Donald Trump has lost a '#24106's Identity Card' #2050743.
[19:50:03	]I CHECK THIS OUT has spawned a expo_battery.
[19:50:05	]Ernest Descombes has spawned a datadisc.
[19:50:05	]Walter Hartwell White Sr. ran 'drop' on item 'USP-45' (#2050305)
[19:50:05	]Walter Hartwell White Sr. has lost a 'USP-45' #2050305.
[19:50:06	]Gong galalang ran 'take' on item 'Data-Disc' (#2050924)
[19:50:06	]Gong galalang has gained a 'Data-Disc' #2050924.
[19:50:08	]jeoff ran 'take' on item 'USP-45' (#2050305)
[19:50:08	]jeoff has gained a 'USP-45' #2050305.
[19:50:09	]I CHECK THIS OUT ran 'take' on item 'Combine Battery' (#2050912)
[19:50:09	]I CHECK THIS OUT has gained a 'Combine Battery' #2050912.
[19:50:10	][OOC] CWU CHARACTER: If you put multiple items into the Fabricator for recycling, it only recycles one and leaves the other there.
[19:50:10	]Su'Kma'Ba'Lez ran 'Consume' on item 'Apple' (#2050915)
[19:50:11	]Su'Kma'Ba'Lez ran 'Consume' on item 'Apple' (#2050919)
[19:50:13	]Su'Kma'Ba'Lez ran 'Consume' on item 'Apple' (#2050917)
[19:50:14	]I CHECK THIS OUT ran 'take' on item 'Car Battery (Full)' (#2050923)
[19:50:14	]I CHECK THIS OUT has gained a 'Car Battery (Full)' #2050923.
[19:50:14	]jeoff ran 'Equip' on item 'USP-45' (#2050305)
[19:50:14	][OOC] Donald Trump: stfu
[19:50:15	]Su'Kma'Ba'Lez ran 'Consume' on item 'Apple' (#2050916)
[19:50:17	]Hank J. Wimleton ran 'take' on item 'Antlion Sandwich' (#2050906)
[19:50:17	]Hank J. Wimleton has gained a 'Antlion Sandwich' #2050906.
[19:50:17	]Su'Kma'Ba'Lez has spawned a fruit_apple.
[19:50:18	]I CHECK THIS OUT ran 'drop' on item 'Combine Battery' (#2050913)
[19:50:18	]I CHECK THIS OUT has lost a 'Combine Battery' #2050913.
[19:50:18	]Osaka Tariotto used command '/Announce You can ADD items to the pickup terminal manually.'.
[19:50:19	]Hank J. Wimleton ran SAM command 'time' with arguments: '@'
[19:50:20	]Jindosh Mighty ran 'Consume' on item 'Antlion Sandwich' (#2050904)
[19:50:20	]Jindosh Mighty has gained a level 3 long boost in Strength.
[19:50:20	]Jindosh Mighty has gained a level 1 long boost in Perception.
[19:50:21	]CWU CHARACTER ran 'take' on item 'Biopaste' (#2050926)
[19:50:21	]CWU CHARACTER has gained a 'Biopaste' #2050926.
[19:50:22	]Jindosh Mighty ran 'take' on item 'Antlion Sandwich' (#2050909)
[19:50:22	]Jindosh Mighty has gained a 'Antlion Sandwich' #2050909.
[19:50:24	]Samuel Lacrose ran 'drop' on item 'Antlion Sandwich' (#2050910)
[19:50:24	]Samuel Lacrose has lost a 'Antlion Sandwich' #2050910.
[19:50:25	]Su'Kma'Ba'Lez has spawned a fruit_apple.
[19:50:25	]Jindosh Mighty ran 'Consume' on item 'Antlion Sandwich' (#2050909)
[19:50:25	]Jindosh Mighty has wasted a level 3 long boost in Strength (current: 0; target: 3).
[19:50:25	]Jindosh Mighty has wasted a level 1 long boost in Perception (current: 0; target: 1).
[19:50:26	]Monika Némethová ran 'drop' on item 'Apple' (#2050922)
[19:50:26	]Monika Némethová has lost a 'Apple' #2050922.
[19:50:28	]Gong galalang ran 'drop' on item 'Data-Disc' (#2050924)
[19:50:28	]Gong galalang has lost a 'Data-Disc' #2050924.
[19:50:34	]Gong galalang ran 'drop' on item 'Antlion Extract' (#2050921)
[19:50:34	]Gong galalang has lost a 'Antlion Extract' #2050921.
[19:50:36	]Monika Némethová ran 'drop' on item 'Combine Filter' (#2050863)
[19:50:36	]Monika Némethová has lost a 'Combine Filter' #2050863.
[19:50:37	]Osaka Tariotto entered observer.
[19:50:38	][CITY FUND] Donald Trump took antlion_sandwich from city stock.
[19:50:38	]Osaka Tariotto exited observer at their location.
[19:50:39	]Samuel Lacrose ran 'take' on item 'Biopaste' (#2050928)
[19:50:39	]Samuel Lacrose has gained a 'Biopaste' #2050928.
[19:50:40	]Osaka Tariotto entered observer.
[19:50:41	]Su'Kma'Ba'Lez ran 'take' on item 'Biopaste' (#2050929)
[19:50:41	]Su'Kma'Ba'Lez has gained a 'Biopaste' #2050929.
[19:50:42	]CWU CHARACTER ran 'drop' on item '#60487's Identity Card' (#2050563)
[19:50:42	]CWU CHARACTER has lost a '#60487's Identity Card' #2050563.
[19:50:54	]Su'Kma'Ba'Lez ran 'take' on item 'Biopaste' (#2050931)
[19:50:54	]Su'Kma'Ba'Lez has gained a 'Biopaste' #2050931.
[19:50:56	]Monika Némethová ran 'take' on item 'Resin' (#2050930)
[19:50:56	]Monika Némethová has gained a 'Resin' #2050930.
[19:50:57	]Hank J. Wimleton ran 'take' on item 'CWU Member Access Keycard' (#2050815)
[19:50:57	]Hank J. Wimleton has gained a 'CWU Member Access Keycard' #2050815.
[19:50:59	]CWU CHARACTER ran 'take' on item '#60487's Identity Card' (#2050563)
[19:50:59	]CWU CHARACTER has gained a '#60487's Identity Card' #2050563.
[19:51:02	]Gong galalang ran 'take' on item 'Combine Battery' (#2050720)
[19:51:02	]Gong galalang has gained a 'Combine Battery' #2050720.
[19:51:02	]Walter Hartwell White Sr. ran 'take' on item '#72630's Identity Card' (#2050308)
[19:51:02	]Walter Hartwell White Sr. has gained a '#72630's Identity Card' #2050308.
[19:51:06	]Su'Kma'Ba'Lez ran 'take' on item 'Biopaste' (#2050932)
[19:51:06	]Su'Kma'Ba'Lez has gained a 'Biopaste' #2050932.
[19:51:07	]Gong galalang ran 'drop' on item 'Combine Battery' (#2050720)
[19:51:07	]Gong galalang has lost a 'Combine Battery' #2050720.
[19:51:09	]Jindosh Mighty ran 'take' on item 'CWU Member Access Keycard' (#2050770)
[19:51:09	]Jindosh Mighty has gained a 'CWU Member Access Keycard' #2050770.
[19:51:10	]Monika Némethová ran 'take' on item 'Biopaste' (#2050933)
[19:51:10	]Monika Némethová has gained a 'Biopaste' #2050933.
[19:51:13	]Jindosh Mighty ran 'drop' on item 'CWU Member Access Keycard' (#2050770)
[19:51:13	]Jindosh Mighty has lost a 'CWU Member Access Keycard' #2050770.
[19:51:14	][IC] jeoff: I did.
[19:51:16	]Hank J. Wimleton ran 'take' on item 'CWU Member Access Keycard' (#2050772)
[19:51:16	]Hank J. Wimleton has gained a 'CWU Member Access Keycard' #2050772.
[19:51:17	]CWU CHARACTER ran SAM command 'asay' with arguments: 'Hello, can I be added to the CWU and given a CWU card please'
[19:51:17	]CWU CHARACTER used command '/Help Hello, can I be added to the CWU and given a CWU card please'.
[19:51:18	]Jindosh Mighty ran 'drop' on item 'CWU Member Access Keycard' (#2050766)
[19:51:18	]Jindosh Mighty has lost a 'CWU Member Access Keycard' #2050766.
[19:51:19	]Hank J. Wimleton ran 'drop' on item 'CWU Member Access Keycard' (#2050815)
[19:51:19	]Hank J. Wimleton has lost a 'CWU Member Access Keycard' #2050815.
[19:51:21	]I CHECK THIS OUT entered observer.
[19:51:22	]Jindosh Mighty ran 'drop' on item '#84781's Identity Card' (#2050197)
[19:51:22	]Jindosh Mighty has lost a '#84781's Identity Card' #2050197.
[19:51:26	]Gong galalang ran 'take' on item 'Data-Disc' (#2050924)
[19:51:26	]Gong galalang has gained a 'Data-Disc' #2050924.
[19:51:27	]Osaka Tariotto used command '/PlyWhitelist cwu civil worker'.
[19:51:28	]Gong galalang ran 'drop' on item 'Data-Disc' (#2050924)
[19:51:28	]Gong galalang has lost a 'Data-Disc' #2050924.
[19:51:28	]Hank J. Wimleton ran 'drop' on item '#03499's Identity Card' (#1948979)
[19:51:28	]Hank J. Wimleton has lost a '#03499's Identity Card' #1948979.
[19:51:30	]Monika Némethová exited observer at their location.
[19:51:38	]Osaka Tariotto used command '/PlyTransfer CWU worker'.
[19:51:40	]Monika Némethová has spawned a 'Entity [491][ix_batterycharger]'.
[19:51:40	]Gong galalang ran 'take' on item 'Antlion Extract' (#2050921)
[19:51:40	]Gong galalang has gained a 'Antlion Extract' #2050921.
[19:51:41	][OOC] Donald Trump: how do we give broadcasts
[19:51:41	]Su'Kma'Ba'Lez ran 'take' on item 'Artificial Bourbon' (#2050934)
[19:51:41	]Su'Kma'Ba'Lez has gained a 'Artificial Bourbon' #2050934.
[19:51:44	]Osaka Tariotto exited observer at their location.
[19:51:45	]Monika Némethová ran 'drop' on item 'Combine Battery' (#2050826)
[19:51:45	]Monika Némethová has lost a 'Combine Battery' #2050826.
[19:51:46	]Hank J. Wimleton ran 'take' on item '#03499's Identity Card' (#1948979)
[19:51:46	]Hank J. Wimleton has gained a '#03499's Identity Card' #1948979.
[19:51:46	]I CHECK THIS OUT ran SAM command 'goto' with arguments: 'Monika'
[19:51:46	]Donald Trump used command '/Broadcast test'.
[19:51:47	]I CHECK THIS OUT exited observer at their location.
[19:51:49	]Osaka Tariotto has spawned a cwu_card.
[19:51:49	]James Herrington is no longer afk. Total time spent AFK: 430
[19:51:52	]Donald Trump used command '/Broadcast My fellow americans'.
[19:51:54	]Monika Némethová has spawned a comp_metal.
[19:51:54	][IC] CWU CHARACTER: Thank you Radx.
[19:51:54	]Unverified has connected.
[19:51:55	]Jindosh Mighty used command '/Broadcast attention please, estrogen rations are now available at the RCT'.
[19:51:56	]CWU CHARACTER ran 'take' on item 'CWU Member Access Keycard' (#2050935)
[19:51:56	]CWU CHARACTER has gained a 'CWU Member Access Keycard' #2050935.
[19:51:57	]Gong galalang ran 'take' on item 'Antlion Sandwich' (#2050908)
[19:51:57	]Gong galalang has gained a 'Antlion Sandwich' #2050908.
[19:51:57	][OOC] Hank J. Wimleton: go to workshift and then press braodcast and say anything
[19:51:57	]Dave (STEAM_0:0:134578844) has disconnected.
[19:51:58	]Gong galalang ran 'take' on item 'Antlion Sandwich' (#2050874)
[19:51:58	]Gong galalang has gained a 'Antlion Sandwich' #2050874.
[19:51:59	]Gong galalang ran 'take' on item 'Antlion Sandwich' (#2050876)
[19:51:59	]Gong galalang has gained a 'Antlion Sandwich' #2050876.
[19:51:59	][IC] jeoff: You didnt.
[19:52:00	]CWU CHARACTER ran 'Bind' on item 'CWU Member Access Keycard' (#2050935)
[19:52:00	]Gong galalang ran 'take' on item 'Antlion Sandwich' (#2050896)
[19:52:00	]Gong galalang has gained a 'Antlion Sandwich' #2050896.
[19:52:01	]Hank J. Wimleton used command '/ToggleRaise'.
[19:52:01	]Gong galalang ran 'take' on item 'Antlion Sandwich' (#2050882)
[19:52:01	]Gong galalang has gained a 'Antlion Sandwich' #2050882.
[19:52:03	]CWU CHARACTER ran 'drop' on item 'CWU Member Access Keycard' (#2050935)
[19:52:03	]CWU CHARACTER has lost a 'CWU Member Access Keycard' #2050935.
[19:52:06	][IC] Donald Trump: Ses.
[19:52:07	]env_entity_dissolver destroyed a 'Scrap Metal' #2050936.
[19:52:08	][IC] Donald Trump: Cool.
[19:52:09	]CWU CHARACTER ran 'drop' on item '#60487's Identity Card' (#2050563)
[19:52:09	]CWU CHARACTER has lost a '#60487's Identity Card' #2050563.
[19:52:09	]I CHECK THIS OUT entered observer.
[19:52:10	][IC] jeoff: Do u got ammo.
[19:52:10	][OOC] Ernest Descombes: Hey, I might've seen a bug
[19:52:14	][IC] Hank J. Wimleton: Huh.
[19:52:14	][IC] Walter Hartwell White Sr.: No.
[19:52:16	]Gong galalang ran 'drop' on item 'Antlion Sandwich' (#2050876)
[19:52:16	]Gong galalang has lost a 'Antlion Sandwich' #2050876.
[19:52:17	]Hank J. Wimleton ran 'drop' on item 'Antlion Sandwich' (#2050906)
[19:52:17	]Hank J. Wimleton has lost a 'Antlion Sandwich' #2050906.
[19:52:17	]Walter Hartwell White Sr. ran 'drop' on item '#72630's Identity Card' (#2050308)
[19:52:17	]Walter Hartwell White Sr. has lost a '#72630's Identity Card' #2050308.
[19:52:18	]Monika Némethová has spawned a comp_metal.
[19:52:18	]Walter Hartwell White Sr. ran 'drop' on item 'CWU Management Access Keycard' (#2050154)
[19:52:18	]Walter Hartwell White Sr. has lost a 'CWU Management Access Keycard' #2050154.
[19:52:20	]Gong galalang ran 'take' on item 'Antlion Sandwich' (#2050876)
[19:52:20	]Gong galalang has gained a 'Antlion Sandwich' #2050876.
[19:52:21	]CWU CHARACTER ran 'take' on item '#60487's Identity Card' (#2050563)
[19:52:21	]CWU CHARACTER has gained a '#60487's Identity Card' #2050563.
[19:52:21	][IC] Donald Trump: JAMES IS A REBEL JAMES IS A REBEL JAMES IS A REBEL JAMES IS A REBEL JAMES IS A REBEL JAMES IS A REBEL JAMES IS A REBEL JAMES IS A REBEL JAMES IS A REBEL JAMES IS A REBEL JAMES IS A REBEL JAMES IS A REBEL JAMES IS A REBEL JAMES IS A REBEL JAMES IS A REBEL J.
[19:52:22	][OOC] Ernest Descombes: The workshift doesn't give out coupons in the workshift reward section
[19:52:22	]Gong galalang ran 'take' on item 'Data-Disc' (#2050924)
[19:52:22	]Gong galalang has gained a 'Data-Disc' #2050924.
[19:52:22	]I CHECK THIS OUT exited observer at their location.
[19:52:26	]Monika Némethová has spawned a comp_metal.
[19:52:26	][IC] Osaka Tariotto: These add to the city stockpiles.
[19:52:26	][OOC] Ernest Descombes: I'm gonna try it again just to test
[19:52:27	]env_entity_dissolver destroyed a 'Scrap Metal' #2050937.
[19:52:28	][IC] Hank J. Wimleton: Is it just storage now or something?
[19:52:28	][OOC] CWU CHARACTER: ^ It doesn't
[19:52:31	]CWU CHARACTER ran 'drop' on item '#60487's Identity Card' (#2050563)
[19:52:31	]CWU CHARACTER has lost a '#60487's Identity Card' #2050563.
[19:52:33	]Donald Trump ran 'take' on item 'CWU Member Access Keycard' (#2050767)
[19:52:33	]Donald Trump has gained a 'CWU Member Access Keycard' #2050767.
[19:52:33	]env_entity_dissolver destroyed a 'Scrap Metal' #2050938.
[19:52:34	][IC] Hank J. Wimleton: And its gone.
[19:52:34	]Monika Némethová has spawned a comp_metal.
[19:52:35	]I CHECK THIS OUT has spawned a comp_metal.
[19:52:35	]I CHECK THIS OUT has spawned a comp_metal.
[19:52:35	]I CHECK THIS OUT has spawned a comp_metal.
[19:52:35	]I CHECK THIS OUT has spawned a comp_metal.
[19:52:39	]Donald Trump ran 'take' on item '#24106's Identity Card' (#2050743)
