[00:00:03	]Julia Jazmin has hit npc_vj_hlr2_rebel in the chest dealing 17 damage (CritChance was 0.65).
[21:21:50	]Guido Schwarz entered observer.
[21:21:54	][OOC] C24: i2.MCNULTY-19: FFA? I'll have to abandon my teammates...
[21:21:54	][IC] Hank J. Wimleton: I am giggling in hearts content :3 xD ;  3 >;  3.
[21:22:00	][IC] C17:RCT.YELLO-11: <:: Giggity,,. ::>
[21:22:08	]Guido Schwarz ran SAM command 'bring' with arguments: 'Dispos'
[21:22:19	]Guido Schwarz ran SAM command 'bring' with arguments: 'Hank'
[21:22:28	]Hank J. Wimleton used command '/ToggleRaise'.
[21:22:29	]Guido Schwarz ran SAM command 'bring' with arguments: 'Kraa'
[21:22:29	]Hank J. Wimleton used command '/ToggleRaise'.
[21:22:31	]Fedora has connected.
[21:22:39	][IC] C17:RCT.YELLO-11: <:: If only act dance was a thing... ::>
[21:22:42	]C24: i2.MCNULTY-19 used command '/PM Guido can u target me'.
[21:22:47	]Guido Schwarz used command '/Reply Nope'.
[21:22:51	]C24: i2.MCNULTY-19 ran SAM command 'goto' with arguments: 'Guido'
[21:22:56	]Furret No Furry Asimo loaded the character 'Mii "parents got" Amputado'
[21:22:58	][IC] C17:RCT.YELLO-11: <:: Erm what the flipino? ::>
[21:22:59	]C24: i2.MCNULTY-19 used command '/PM Guido I start here?'.
[21:23:01	][OOC] Hank J. Wimleton: btw yall if im correct all limb damage = body shot now
[21:23:07	]Mii "parents got" Amputado used command '/ToggleRaise'.
[21:23:08	]Guido Schwarz ran SAM command 'bring' with arguments: 'Yello'
[21:23:12	]Mii "parents got" Amputado ran SAM command 'hp' with arguments: '^' '100'
[21:23:13	][IC] C17:RCT.YELLO-11: <:: Cant see SHIT. ::>
[21:23:16	]Mii "parents got" Amputado is fully healed.
[21:23:20	][OOC] C17:RCT.YELLO-11: can i have a flashlight :)
[21:23:25	]Hank J. Wimleton used command '/ToggleRaise'.
[21:23:26	]Mii "parents got" Amputado has spawned a 'Entity [6505][arccw_ammo_ar2_large]'.
[21:23:26	]Mii "parents got" Amputado has spawned a 'Entity [6506][arccw_ammo_ar2_large]'.
[21:23:26	]Mii "parents got" Amputado has spawned a 'Entity [6507][arccw_ammo_ar2_large]'.
[21:23:26	]Mii "parents got" Amputado has spawned a 'Entity [6508][arccw_ammo_ar2_large]'.
[21:23:26	]Mii "parents got" Amputado has spawned a 'Entity [6509][arccw_ammo_ar2_large]'.
[21:23:26	]Mii "parents got" Amputado has spawned a 'Entity [6510][arccw_ammo_ar2_large]'.
[21:23:27	]Mii "parents got" Amputado has spawned a 'Entity [6517][arccw_ammo_ar2_large]'.
[21:23:27	]Guido Schwarz used command '/Announce I have placed you all into position, so start when ready. Outlands only'.
[21:23:27	]Mii "parents got" Amputado has spawned a 'Entity [6505][arccw_ammo_ar2_large]'.
[21:23:27	]Mii "parents got" Amputado has spawned a 'Entity [6506][arccw_ammo_ar2_large]'.
[21:23:27	]Mii "parents got" Amputado has spawned a 'Entity [6518][arccw_ammo_ar2_large]'.
[21:23:27	]Mii "parents got" Amputado has spawned a 'Entity [6507][arccw_ammo_ar2_large]'.
[21:23:28	]Fedora loaded the character 'Luke Wilson'
[21:23:30	]Mii "parents got" Amputado has spawned a 'Entity [6505][arccw_ammo_smg1_grenade_large]'.
[21:23:30	]Mii "parents got" Amputado has spawned a 'Entity [6506][arccw_ammo_smg1_grenade_large]'.
[21:23:30	]Mii "parents got" Amputado has spawned a 'Entity [6507][arccw_ammo_smg1_grenade_large]'.
[21:23:30	]Mii "parents got" Amputado has spawned a 'Entity [6508][arccw_ammo_smg1_grenade_large]'.
[21:23:30	]Mii "parents got" Amputado has spawned a 'Entity [6509][arccw_ammo_smg1_grenade_large]'.
[21:23:31	]Mii "parents got" Amputado has spawned a 'Entity [6510][arccw_ammo_smg1_grenade_large]'.
[21:23:31	]Mii "parents got" Amputado has spawned a 'Entity [6505][arccw_ammo_smg1_grenade_large]'.
[21:23:31	]Mii "parents got" Amputado has spawned a 'Entity [6506][arccw_ammo_smg1_grenade_large]'.
[21:23:32	]Guido Schwarz has spawned a flashlight.
[21:23:32	][OOC] Hank J. Wimleton: bet
[21:23:37	][OOC] C24: i2.MCNULTY-19: we've started?
[21:23:40	]Mii "parents got" Amputado has gained a 'M203 Underbarrel Grenade Launcher' #2686988.
[21:23:40	][OOC] Disposable Rebel: yes, go
[21:23:40	]C17:RCT.YELLO-11 ran 'take' on item 'Flashlight' (#2687544)
[21:23:40	]C17:RCT.YELLO-11 has gained a 'Flashlight' #2687544.
[21:23:41	]Mii "parents got" Amputado has lost a 'M203 Underbarrel Grenade Launcher' #2686988.
[21:23:42	][OOC] Luke Wilson: gamers
[21:23:42	]Luke Wilson entered observer.
[21:23:48	]Luke Wilson ran SAM command 'goto' with arguments: 'guido'
[21:23:49	]Guido Schwarz used command '/Announce Go'.
[21:23:55	][Y] C17:RCT.YELLO-11: <:: CANT SEE SHIT!!!!!!!!! ::>
[21:24:00	]Mii "parents got" Amputado used command '/ToggleRaise'.
[21:24:01	]Mii "parents got" Amputado entered observer.
[21:24:14	]Hank J. Wimleton used command '/ToggleRaise'.
[21:24:16	]Hank J. Wimleton has hit Disposable Rebel in the stomach dealing 7 damage (CritChance was 0.25).
[21:24:16	]Disposable Rebel has taken 7 damage from Hank J. Wimleton.
[21:24:16	]Hank J. Wimleton has hit Disposable Rebel in the right leg dealing 3 damage (CritChance was 0.25).
[21:24:16	]Disposable Rebel has taken 3 damage from Hank J. Wimleton.
[21:24:16	]Hank J. Wimleton has hit Disposable Rebel in the right leg dealing 3 damage (CritChance was 0.25).
[21:24:16	]Disposable Rebel has taken 3 damage from Hank J. Wimleton.
[21:24:16	]Hank J. Wimleton has hit Disposable Rebel in the stomach dealing 7 damage (CritChance was 0.25).
[21:24:16	]Disposable Rebel has taken 7 damage from Hank J. Wimleton.
[21:24:16	]Hank J. Wimleton has hit Disposable Rebel in the left arm dealing 3 damage (CritChance was 0.25).
[21:24:16	]Disposable Rebel has taken 3 damage from Hank J. Wimleton.
[21:24:16	]Hank J. Wimleton has critically hit Disposable Rebel in the chest dealing 11 damage (CritChance was 0.25).
[21:24:16	]Disposable Rebel has taken 11 damage from Hank J. Wimleton.
[21:24:17	]Hank J. Wimleton has hit Disposable Rebel in the head dealing 7 damage (CritChance was 0.25).
[21:24:17	]Disposable Rebel has taken 7 damage from Hank J. Wimleton.
[21:24:17	]Hank J. Wimleton has hit Disposable Rebel in the right arm dealing 3 damage (CritChance was 0.25).
[21:24:17	]Disposable Rebel has taken 3 damage from Hank J. Wimleton.
[21:24:17	]Hank J. Wimleton has hit Disposable Rebel in the head dealing 7 damage (CritChance was 0.25).
[21:24:17	]Disposable Rebel has taken 7 damage from Hank J. Wimleton.
[21:24:17	]Hank J. Wimleton has critically hit Disposable Rebel in the head dealing 11 damage (CritChance was 1.01).
[21:24:17	]Disposable Rebel has taken 11 damage from Hank J. Wimleton.
[21:24:17	]Guido Schwarz used command '/Staff Hello fellow cats'.
[21:24:17	]Hank J. Wimleton has critically hit Disposable Rebel in the chest dealing 11 damage (CritChance was 1.01).
[21:24:17	]Disposable Rebel has taken 11 damage from Hank J. Wimleton.
[21:24:17	]Hank J. Wimleton has critically hit Disposable Rebel in the left arm dealing 3 damage (CritChance was 1.01).
[21:24:17	]Disposable Rebel has taken 3 damage from Hank J. Wimleton.
[21:24:18	]Hank J. Wimleton has critically hit Disposable Rebel in the head dealing 11 damage (CritChance was 1.01).
[21:24:18	]Disposable Rebel has taken 11 damage from Hank J. Wimleton.
[21:24:18	]Hank J. Wimleton has critically hit Disposable Rebel in the head dealing 11 damage (CritChance was 1.01).
[21:24:18	]Disposable Rebel has taken 11 damage from Hank J. Wimleton.
[21:24:19	][IC] C17:RCT.YELLO-11: <:: Uh oh. ::>
[21:24:19	]Disposable Rebel has hit Hank J. Wimleton in the left leg dealing 3 damage (CritChance was 0.13).
[21:24:19	]Hank J. Wimleton has taken 2 damage from Disposable Rebel.
[21:24:19	]Hank J. Wimleton is fully healed.
[21:24:21	]Luke Wilson used command '/Staff hello'.
[21:24:23	]Luke Wilson used command '/PrintStaffList'.
[21:24:25	]Hank J. Wimleton has critically hit Disposable Rebel in the stomach dealing 11 damage (CritChance was 1.01).
[21:24:25	]Disposable Rebel has taken 11 damage from Hank J. Wimleton.
[21:24:26	]Hank J. Wimleton has critically hit Disposable Rebel in the left arm dealing 3 damage (CritChance was 1.01).
[21:24:26	]Disposable Rebel has taken 3 damage from Hank J. Wimleton.
[21:24:26	]Hank J. Wimleton has critically hit Disposable Rebel in the right leg dealing 3 damage (CritChance was 1.01).
[21:24:26	]Disposable Rebel has taken 3 damage from Hank J. Wimleton.
[21:24:26	]Hank J. Wimleton has critically hit Disposable Rebel in the right leg dealing 3 damage (CritChance was 1.01).
[21:24:26	]Disposable Rebel has taken 3 damage from Hank J. Wimleton.
[21:24:26	]Hank J. Wimleton has critically hit Disposable Rebel in the chest dealing 11 damage (CritChance was 1.01).
[21:24:26	]Disposable Rebel has taken 11 damage from Hank J. Wimleton.
[21:24:26	]Hank J. Wimleton has critically hit Disposable Rebel in the stomach dealing 11 damage (CritChance was 1.01).
[21:24:26	]Disposable Rebel has taken 11 damage from Hank J. Wimleton.
[21:24:26	]Hank J. Wimleton has critically hit Disposable Rebel in the left arm dealing 0 damage (CritChance was 1.01).
[21:24:26	]Hank J. Wimleton has critically hit Disposable Rebel in the left arm dealing 0 damage (CritChance was 1.01).
[21:24:26	]Hank J. Wimleton has critically hit Disposable Rebel in the left arm dealing 3 damage (CritChance was 1.01).
[21:24:26	]Disposable Rebel has taken 3 damage from Hank J. Wimleton.
[21:24:26	]Hank J. Wimleton has critically hit Disposable Rebel in the chest dealing 11 damage (CritChance was 1.01).
[21:24:26	]Disposable Rebel was knocked unconscious and is bleeding out.
[21:24:38	]Luke Wilson used command '/Staff is this at gunskill 50?'.
[21:24:46	][IC] C17:RCT.YELLO-11: <:: Mf spotted. ::>
[21:24:51	]Guido Schwarz used command '/Staff Believe so. Not sure what Hayden left the config at'.
[21:24:57	]C24: i2.MCNULTY-19 has gained level 13 in the Speed skill.
[21:24:59	]Mii "parents got" Amputado ran 'EquipUn' on item 'G3A3' (#2686897)
[21:25:01	]Mii "parents got" Amputado ran 'drop' on item 'Spas-12' (#2687406)
[21:25:01	]Mii "parents got" Amputado has lost a 'Spas-12' #2687406.
[21:25:04	]Luke Wilson used command '/Staff everyone should be at gunskill 50 if they were here yesterday'.
[21:25:06	]Mii "parents got" Amputado has used a context menu option with the name: remove
[21:25:09	]Mii "parents got" Amputado ran SAM command 'armor' with arguments: '^' '50'
[21:25:14	]Guido Schwarz exited observer at their location.
[21:25:16	]Mii "parents got" Amputado has given himself a gen_mp5sd.
[21:25:16	]Mii "parents got" Amputado has gained a 'MP5-SD' #2687545.
[21:25:18	]Mii "parents got" Amputado ran 'Equip' on item 'MP5-SD' (#2687545)
[21:25:18	]Hank J. Wimleton used command '/ToggleRaise'.
[21:25:18	]Mii "parents got" Amputado used command '/ToggleRaise'.
[21:25:20	]Hank J. Wimleton has hit C17:RCT.YELLO-11 in the left leg dealing 0 damage (CritChance was 0.25).
[21:25:20	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the left leg dealing 3 damage (CritChance was 0.25).
[21:25:20	]C17:RCT.YELLO-11 has taken 3 damage from Hank J. Wimleton.
[21:25:20	]C17:RCT.YELLO-11 is fully healed.
[21:25:20	]Hank J. Wimleton has hit C17:RCT.YELLO-11 in the right leg dealing 3 damage (CritChance was 0.25).
[21:25:20	]C17:RCT.YELLO-11 has taken 3 damage from Hank J. Wimleton.
[21:25:20	]Hank J. Wimleton has hit C17:RCT.YELLO-11 in the stomach dealing 0 damage (CritChance was 0.25).
[21:25:20	]Hank J. Wimleton has hit C17:RCT.YELLO-11 in the stomach dealing 7 damage (CritChance was 0.25).
[21:25:20	]C17:RCT.YELLO-11 has taken 7 damage from Hank J. Wimleton.
[21:25:20	]Hank J. Wimleton has hit C17:RCT.YELLO-11 in the stomach dealing 7 damage (CritChance was 0.25).
[21:25:20	]C17:RCT.YELLO-11 has taken 7 damage from Hank J. Wimleton.
[21:25:20	]Hank J. Wimleton has hit C17:RCT.YELLO-11 in the left arm dealing 0 damage (CritChance was 0.25).
[21:25:20	]Hank J. Wimleton has hit C17:RCT.YELLO-11 in the left arm dealing 3 damage (CritChance was 0.25).
[21:25:20	]C17:RCT.YELLO-11 has taken 3 damage from Hank J. Wimleton.
[21:25:21	]Hank J. Wimleton has hit C17:RCT.YELLO-11 in the head dealing 7 damage (CritChance was 0.25).
[21:25:21	]C17:RCT.YELLO-11 has taken 7 damage from Hank J. Wimleton.
[21:25:21	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the left arm dealing 0 damage (CritChance was 0.25).
[21:25:21	]Hank J. Wimleton has hit C17:RCT.YELLO-11 in the left arm dealing 3 damage (CritChance was 0.25).
[21:25:21	]C17:RCT.YELLO-11 has taken 3 damage from Hank J. Wimleton.
[21:25:21	]Hank J. Wimleton has hit C17:RCT.YELLO-11 in the stomach dealing 7 damage (CritChance was 0.25).
[21:25:21	]C17:RCT.YELLO-11 has taken 7 damage from Hank J. Wimleton.
[21:25:21	]Hank J. Wimleton has hit C17:RCT.YELLO-11 in the head dealing 7 damage (CritChance was 0.25).
[21:25:21	]C17:RCT.YELLO-11 has taken 7 damage from Hank J. Wimleton.
[21:25:22	]Hank J. Wimleton has hit C17:RCT.YELLO-11 in the right leg dealing 3 damage (CritChance was 0.25).
[21:25:22	]C17:RCT.YELLO-11 has taken 3 damage from Hank J. Wimleton.
[21:25:22	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the right leg dealing 3 damage (CritChance was 1.01).
[21:25:22	]C17:RCT.YELLO-11 has taken 3 damage from Hank J. Wimleton.
[21:25:26	]C17:RCT.YELLO-11 has hit Hank J. Wimleton in the stomach dealing 7 damage (CritChance was 0.20).
[21:25:26	]Hank J. Wimleton has taken 7 damage from C17:RCT.YELLO-11.
[21:25:27	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the left arm dealing 0 damage (CritChance was 1.01).
[21:25:27	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the left arm dealing 0 damage (CritChance was 1.01).
[21:25:27	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the left arm dealing 3 damage (CritChance was 1.01).
[21:25:27	]C17:RCT.YELLO-11 has taken 3 damage from Hank J. Wimleton.
[21:25:27	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the right arm dealing 3 damage (CritChance was 1.01).
[21:25:27	]C17:RCT.YELLO-11 has taken 3 damage from Hank J. Wimleton.
[21:25:28	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the head dealing 11 damage (CritChance was 1.01).
[21:25:28	]C17:RCT.YELLO-11 has taken 11 damage from Hank J. Wimleton.
[21:25:28	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the chest dealing 0 damage (CritChance was 1.01).
[21:25:28	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the chest dealing 11 damage (CritChance was 1.01).
[21:25:28	]C17:RCT.YELLO-11 has taken 11 damage from Hank J. Wimleton.
[21:25:29	]Guido Schwarz has hit Hank J. Wimleton in the chest dealing 0 damage (CritChance was 0.25).
[21:25:29	]Guido Schwarz has critically hit Hank J. Wimleton in the chest dealing 11 damage (CritChance was 0.25).
[21:25:29	]Hank J. Wimleton has taken 11 damage from Guido Schwarz.
[21:25:29	]Guido Schwarz has hit Hank J. Wimleton in the right leg dealing 3 damage (CritChance was 0.25).
[21:25:29	]Hank J. Wimleton has taken 3 damage from Guido Schwarz.
[21:25:29	]Guido Schwarz has hit Hank J. Wimleton in the chest dealing 7 damage (CritChance was 0.25).
[21:25:29	]Hank J. Wimleton has taken 7 damage from Guido Schwarz.
[21:25:29	]Guido Schwarz has hit Hank J. Wimleton in the chest dealing 7 damage (CritChance was 0.25).
[21:25:29	]Hank J. Wimleton has taken 7 damage from Guido Schwarz.
[21:25:29	]Hank J. Wimleton is fully healed.
[21:25:29	]Guido Schwarz has hit Hank J. Wimleton in the chest dealing 7 damage (CritChance was 0.25).
[21:25:29	]Hank J. Wimleton has taken 7 damage from Guido Schwarz.
[21:25:31	]Guido Schwarz has hit Hank J. Wimleton in the head dealing 7 damage (CritChance was 0.25).
[21:25:31	]Hank J. Wimleton has taken 7 damage from Guido Schwarz.
[21:25:32	]Guido Schwarz has critically hit Hank J. Wimleton in the chest dealing 0 damage (CritChance was 1.01).
[21:25:32	]Guido Schwarz has critically hit Hank J. Wimleton in the chest dealing 0 damage (CritChance was 1.01).
[21:25:32	]Guido Schwarz has critically hit Hank J. Wimleton in the chest dealing 11 damage (CritChance was 1.01).
[21:25:32	]Hank J. Wimleton has taken 11 damage from Guido Schwarz.
[21:25:32	]Guido Schwarz has critically hit Hank J. Wimleton in the left arm dealing 3 damage (CritChance was 1.01).
[21:25:32	]Hank J. Wimleton has taken 3 damage from Guido Schwarz.
[21:25:33	]Guido Schwarz has critically hit Hank J. Wimleton in the stomach dealing 0 damage (CritChance was 1.01).
[21:25:33	]Guido Schwarz has critically hit Hank J. Wimleton in the stomach dealing 11 damage (CritChance was 1.01).
[21:25:33	]Hank J. Wimleton has taken 11 damage from Guido Schwarz.
[21:25:41	]Hank J. Wimleton used command '/ToggleRaise'.
[21:25:42	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the right arm dealing 3 damage (CritChance was 1.01).
[21:25:42	]C17:RCT.YELLO-11 has taken 3 damage from Hank J. Wimleton.
[21:25:42	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the left leg dealing 3 damage (CritChance was 1.01).
[21:25:42	]C17:RCT.YELLO-11 has taken 3 damage from Hank J. Wimleton.
[21:25:43	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the chest dealing 11 damage (CritChance was 1.01).
[21:25:43	]C17:RCT.YELLO-11 has taken 11 damage from Hank J. Wimleton.
[21:25:43	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the left arm dealing 3 damage (CritChance was 1.01).
[21:25:43	]C17:RCT.YELLO-11 has taken 3 damage from Hank J. Wimleton.
[21:25:43	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the head dealing 0 damage (CritChance was 1.01).
[21:25:43	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the head dealing 0 damage (CritChance was 1.01).
[21:25:43	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the head dealing 0 damage (CritChance was 1.01).
[21:25:43	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the head dealing 0 damage (CritChance was 1.01).
[21:25:43	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the head dealing 11 damage (CritChance was 1.01).
[21:25:43	]C17:RCT.YELLO-11 has taken 11 damage from Hank J. Wimleton.
[21:25:43	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the left arm dealing 3 damage (CritChance was 1.01).
[21:25:43	]C17:RCT.YELLO-11 has taken 3 damage from Hank J. Wimleton.
[21:25:43	]Hank J. Wimleton has critically hit C17:RCT.YELLO-11 in the head dealing 11 damage (CritChance was 1.01).
[21:25:43	]C17:RCT.YELLO-11 has taken 11 damage from Hank J. Wimleton.
[21:25:48	][IC] C17:RCT.YELLO-11: <:: Ruh oh. ::>
[21:25:51	]Hank J. Wimleton used command '/ToggleRaise'.
[21:25:59	]C17:RCT.YELLO-11 has hit Guido Schwarz in the chest dealing 7 damage (CritChance was 0.19).
[21:25:59	]Guido Schwarz has taken 7 damage from C17:RCT.YELLO-11.
[21:26:01	]Guido Schwarz is fully healed.
[21:26:04	]Hank J. Wimleton used command '/ToggleRaise'.
[21:26:13	]Mii "parents got" Amputado has spawned a 'Entity [6509][arccw_ammo_pistol_large]'.
[21:26:13	]Mii "parents got" Amputado has spawned a 'Entity [6510][arccw_ammo_pistol_large]'.
[21:26:13	]Mii "parents got" Amputado has spawned a 'Entity [6516][arccw_ammo_pistol_large]'.
[21:26:13	]Mii "parents got" Amputado has spawned a 'Entity [6517][arccw_ammo_pistol_large]'.
[21:26:13	]Hank J. Wimleton used command '/ToggleRaise'.
[21:26:13	]Mii "parents got" Amputado has spawned a 'Entity [6518][arccw_ammo_pistol_large]'.
[21:26:13	]Mii "parents got" Amputado has spawned a 'Entity [6524][arccw_ammo_pistol_large]'.
[21:26:14	]Mii "parents got" Amputado has spawned a 'Entity [6525][arccw_ammo_pistol_large]'.
[21:26:14	]Mii "parents got" Amputado has spawned a 'Entity [6526][arccw_ammo_pistol_large]'.
[21:26:14	]Mii "parents got" Amputado exited observer at their location.
[21:26:14	]C24.CPT.KRAAS-44 has critically hit C24: i2.MCNULTY-19 in the left leg dealing 3 damage (CritChance was 0.20).
[21:26:14	]C24: i2.MCNULTY-19 has taken 2 damage from C24.CPT.KRAAS-44.
[21:26:14	]Mii "parents got" Amputado entered observer.
[21:26:14	]C24.CPT.KRAAS-44 has critically hit C24: i2.MCNULTY-19 in the right leg dealing 3 damage (CritChance was 0.20).
[21:26:14	]C24: i2.MCNULTY-19 has taken 2 damage from C24.CPT.KRAAS-44.
[21:26:15	]C24.CPT.KRAAS-44 has hit C24: i2.MCNULTY-19 in the right arm dealing 3 damage (CritChance was 0.20).
[21:26:15	]C24: i2.MCNULTY-19 has taken 2 damage from C24.CPT.KRAAS-44.
[21:26:15	]C24.CPT.KRAAS-44 has hit C24: i2.MCNULTY-19 in the stomach dealing 0 damage (CritChance was 0.20).
[21:26:15	]C24.CPT.KRAAS-44 has hit C24: i2.MCNULTY-19 in the chest dealing 0 damage (CritChance was 0.20).
[21:26:15	]C24.CPT.KRAAS-44 has critically hit C24: i2.MCNULTY-19 in the left arm dealing 3 damage (CritChance was 0.20).
[21:26:15	]C24: i2.MCNULTY-19 has taken 2 damage from C24.CPT.KRAAS-44.
[21:26:15	]C24.CPT.KRAAS-44 has critically hit C24: i2.MCNULTY-19 in the left arm dealing 3 damage (CritChance was 0.20).
[21:26:15	]C24: i2.MCNULTY-19 has taken 2 damage from C24.CPT.KRAAS-44.
[21:26:15	]C24.CPT.KRAAS-44 has hit C24: i2.MCNULTY-19 in the chest dealing 6 damage (CritChance was 0.20).
[21:26:15	]C24: i2.MCNULTY-19 has taken 6 damage from C24.CPT.KRAAS-44.
[21:26:18	]C24: i2.MCNULTY-19 is fully healed.
[21:26:23	]C24: i2.MCNULTY-19 has critically hit C24.CPT.KRAAS-44 in the right arm dealing 3 damage (CritChance was 0.20).
[21:26:23	]C24.CPT.KRAAS-44 has taken 2 damage from C24: i2.MCNULTY-19.
[21:26:23	]C24.CPT.KRAAS-44 has hit C24: i2.MCNULTY-19 in the right arm dealing 3 damage (CritChance was 0.20).
[21:26:23	]C24: i2.MCNULTY-19 has taken 2 damage from C24.CPT.KRAAS-44.
[21:26:23	]C24.CPT.KRAAS-44 has critically hit C24: i2.MCNULTY-19 in the left arm dealing 3 damage (CritChance was 0.20).
[21:26:23	]C24: i2.MCNULTY-19 has taken 2 damage from C24.CPT.KRAAS-44.
[21:26:23	]C24: i2.MCNULTY-19 has critically hit C24.CPT.KRAAS-44 in the right arm dealing 3 damage (CritChance was 0.20).
