[00:00:00	]Raptorian - S10/K'A'N:WOLF-85 used command '/Radio unit is down'.
[00:21:07	]Raptorian - S10/K'A'N:WOLF-85 has critically hit Mr McVort dealing 25 damage (CritChance was 1.01).
[00:21:07	]Mr McVort has taken 25 damage from Raptorian - S10/K'A'N:WOLF-85.
[00:21:08	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a '30rnd Pulse-magazine' #2049485.
[00:21:08	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has lost a '30rnd Pulse-magazine' #2049437.
[00:21:08	][IC] Maine - S10/K'A'N.DESTROYER-70: <:: Biodat critical... Expiration on, four, three, two-. ::>
[00:21:08	]ULTIMA - S10/APF.K'A'N-999 has gained a '24rnd Heavy-Pulse Magazine' #2048588.
[00:21:08	]ULTIMA - S10/APF.K'A'N-999 has lost a '24rnd Heavy-Pulse Magazine' #2048137.
[00:21:09	]ULTIMA - S10/APF.K'A'N-999 used command '/ToggleRaise'.
[00:21:10	]ULTIMA - S10/APF.K'A'N-999 used command '/Radio go back'.
[00:21:11	]Hank J. Wimleton has gained a '8rnd 870-magazine' #1987255.
[00:21:11	]Hank J. Wimleton has lost a '8rnd 870-magazine' #1987256.
[00:21:11	]Vill'um ran SAM command 'hp' with arguments: '^' '100'
[00:21:11	]Vill'um is no longer unconscious from critical wounds.
[00:21:11	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the left leg dealing 7 damage (CritChance was 0.50).
[00:21:11	]Raptorian - S10/K'A'N:WOLF-85 has taken 6 damage from Don Lorenzo.
[00:21:12	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the left arm dealing 0 damage (CritChance was 0.47).
[00:21:12	]Don Lorenzo has hit Raptorian - S10/K'A'N:WOLF-85 in the left arm dealing 0 damage (CritChance was 0.47).
[00:21:12	]Don Lorenzo has hit Raptorian - S10/K'A'N:WOLF-85 in the left arm dealing 7 damage (CritChance was 0.47).
[00:21:12	]Raptorian - S10/K'A'N:WOLF-85 has taken 6 damage from Don Lorenzo.
[00:21:12	]Tamara Lahtizer used command '/ToggleRaise'.
[00:21:12	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the right leg dealing 7 damage (CritChance was 0.50).
[00:21:12	]Raptorian - S10/K'A'N:WOLF-85 has taken 6 damage from Don Lorenzo.
[00:21:12	]Don Lorenzo has hit Raptorian - S10/K'A'N:WOLF-85 in the chest dealing 16 damage (CritChance was 0.50).
[00:21:12	]Raptorian - S10/K'A'N:WOLF-85 has taken 16 damage from Don Lorenzo.
[00:21:12	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the left leg dealing 7 damage (CritChance was 0.50).
[00:21:12	]Raptorian - S10/K'A'N:WOLF-85 has taken 6 damage from Don Lorenzo.
[00:21:12	]Vill'um entered observer.
[00:21:13	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the right arm dealing 0 damage (CritChance was 0.47).
[00:21:13	]Don Lorenzo has hit Raptorian - S10/K'A'N:WOLF-85 in the right arm dealing 0 damage (CritChance was 0.47).
[00:21:13	]Don Lorenzo has hit Raptorian - S10/K'A'N:WOLF-85 in the right arm dealing 7 damage (CritChance was 0.47).
[00:21:13	]Raptorian - S10/K'A'N:WOLF-85 has taken 6 damage from Don Lorenzo.
[00:21:13	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the head dealing 0 damage (CritChance was 0.50).
[00:21:13	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the head dealing 27 damage (CritChance was 0.50).
[00:21:13	]Raptorian - S10/K'A'N:WOLF-85 has taken 27 damage from Don Lorenzo.
[00:21:13	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the right leg dealing 7 damage (CritChance was 0.50).
[00:21:13	]Raptorian - S10/K'A'N:WOLF-85 has taken 6 damage from Don Lorenzo.
[00:21:13	]Don Lorenzo has hit Raptorian - S10/K'A'N:WOLF-85 in the left leg dealing 7 damage (CritChance was 0.50).
[00:21:13	]Raptorian - S10/K'A'N:WOLF-85 has taken 6 damage from Don Lorenzo.
[00:21:13	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 used command '/Radio APF back down'.
[00:21:13	]Don Lorenzo has hit Raptorian - S10/K'A'N:WOLF-85 in the right leg dealing 7 damage (CritChance was 0.50).
[00:21:13	]Raptorian - S10/K'A'N:WOLF-85 has taken 6 damage from Don Lorenzo.
[00:21:13	]Raptorian - S10/K'A'N:WOLF-85 has gained a '30rnd Pulse-magazine' #2048996.
[00:21:13	]Raptorian - S10/K'A'N:WOLF-85 has lost a '30rnd Pulse-magazine' #2049048.
[00:21:14	]ULTIMA - S10/APF.K'A'N-999 used command '/ToggleRaise'.
[00:21:14	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has critically hit Hank J. Wimleton in the stomach dealing 22 damage (CritChance was 0.50).
[00:21:14	]Hank J. Wimleton has taken 22 damage from PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69.
[00:21:15	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has critically hit Hank J. Wimleton in the chest dealing 21 damage (CritChance was 0.50).
[00:21:15	]Hank J. Wimleton has taken 20 damage from PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69.
[00:21:15	]Mr McVort ran 'split' on item 'First Aid Kit' (#2049128)
[00:21:15	]Mr McVort has gained a 'First Aid Kit' #2049705.
[00:21:15	]Hank J. Wimleton ran 'combine' on item '8rnd 870-magazine' (#1987255)
[00:21:15	]Don Lorenzo has gained a '30rnd Pulse-magazine' #2001948.
[00:21:15	]Don Lorenzo has lost a '30rnd Pulse-magazine' #2001959.
[00:21:16	]Raptorian - S10/K'A'N:WOLF-85 is fully healed.
[00:21:16	]Mr McVort ran 'use' on item 'First Aid Kit' (#2049705)
[00:21:16	]Mr McVort has performed the 'Use First Aid Kit' action, gaining 85 experience in medicine.
[00:21:16	]Mr McVort was disinfected by Mr McVort for 135 seconds.
[00:21:16	]Mr McVort was bandaged by Mr McVort for 57 HP.
[00:21:16	]Mr McVort has gained a 'Stitched Cloth' #2049706.
[00:21:18	]Mr McVort ran 'use' on item 'First Aid Kit' (#2049128)
[00:21:18	]Mr McVort has performed the 'Use First Aid Kit' action, gaining 81 experience in medicine.
[00:21:18	]Mr McVort was disinfected by Mr McVort for 135 seconds.
[00:21:18	]Mr McVort was bandaged by Mr McVort for 57 HP.
[00:21:18	]Mr McVort has gained a 'Stitched Cloth' #2049707.
[00:21:18	]Su'Kma'Ba'Lez used command '/Staff Lmao willum'.
[00:21:19	]Raptorian - S10/K'A'N:WOLF-85 has critically hit Don Lorenzo in the right leg dealing 7 damage (CritChance was 1.01).
[00:21:19	]Don Lorenzo has taken 6 damage from Raptorian - S10/K'A'N:WOLF-85.
[00:21:19	]Don Lorenzo has hit Raptorian - S10/K'A'N:WOLF-85 in the stomach dealing 16 damage (CritChance was 0.50).
[00:21:19	]Raptorian - S10/K'A'N:WOLF-85 has taken 16 damage from Don Lorenzo.
[00:21:19	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the left leg dealing 7 damage (CritChance was 1.01).
[00:21:19	]Raptorian - S10/K'A'N:WOLF-85 has taken 6 damage from Don Lorenzo.
[00:21:19	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the left leg dealing 7 damage (CritChance was 1.01).
[00:21:19	]Raptorian - S10/K'A'N:WOLF-85 has taken 6 damage from Don Lorenzo.
[00:21:19	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the stomach dealing 25 damage (CritChance was 1.01).
[00:21:19	]Raptorian - S10/K'A'N:WOLF-85 has taken 25 damage from Don Lorenzo.
[00:21:19	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the right leg dealing 7 damage (CritChance was 1.01).
[00:21:19	]Raptorian - S10/K'A'N:WOLF-85 has taken 6 damage from Don Lorenzo.
[00:21:19	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the right leg dealing 7 damage (CritChance was 1.01).
[00:21:19	]Raptorian - S10/K'A'N:WOLF-85 has taken 6 damage from Don Lorenzo.
[00:21:20	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the stomach dealing 25 damage (CritChance was 1.01).
[00:21:20	]Raptorian - S10/K'A'N:WOLF-85 has taken 25 damage from Don Lorenzo.
[00:21:20	]Don Lorenzo has critically hit Raptorian - S10/K'A'N:WOLF-85 in the stomach dealing 25 damage (CritChance was 1.01).
[00:21:20	]Raptorian - S10/K'A'N:WOLF-85 has gained a '30rnd Pulse-magazine' #2049048.
[00:21:20	]Raptorian - S10/K'A'N:WOLF-85 was knocked unconscious and is bleeding out.
[00:21:21	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a '30rnd Pulse-magazine' #2049437.
[00:21:21	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has lost a '30rnd Pulse-magazine' #2049485.
[00:21:21	]VADIM - SPEAR-78 used command '/D they all get non character vorts with every single ability, krah gets to fight with months and years old characters on the line'.
[00:21:22	]Tamara Lahtizer has gained a '10rnd Sniper-magazine' #2049124.
[00:21:22	]Tamara Lahtizer has lost a '10rnd Sniper-magazine' #2049125.
[00:21:22	]Hank J. Wimleton has gained a '8rnd 870-magazine' #1987256.
[00:21:22	]Hank J. Wimleton has lost a '8rnd 870-magazine' #1987255.
[00:21:23	]Scook was just killed due to: accepting their death
[00:21:24	]Su'Kma'Ba'Lez used command '/Staff That didn't go as planned'.
[00:21:24	]Hank J. Wimleton ran 'combine' on item '8rnd 870-magazine' (#1987256)
[00:21:26	][IC] VADIM - SPEAR-78: <:: Heal me. ::>
[00:21:27	]Tamara Lahtizer has lost a 'PM-II (7x)' #2049185.
[00:21:27	]ULTIMA - S10/APF.K'A'N-999 ran 'give' on item 'Adrenaline' (#2049689)
[00:21:27	]ULTIMA - S10/APF.K'A'N-999 has performed the 'Use Adrenaline' action, gaining 60 experience in medicine.
[00:21:27	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 has gained a level 4 short boost in Agility.
[00:21:27	][IC] VADIM - SPEAR-78: <:: Im dying. ::>
[00:21:28	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a '30rnd Pulse-magazine' #2049485.
[00:21:28	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has lost a '30rnd Pulse-magazine' #2049436.
[00:21:28	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 used command '/D gulp'.
[00:21:28	][IC] VADIM - SPEAR-78: <:: Blaaah. ::>
[00:21:29	][IC] ULTIMA - S10/APF.K'A'N-999: <:: I did. ::>
[00:21:31	]ULTIMA - S10/APF.K'A'N-999 ran 'give' on item 'Adrenaline' (#2049689)
[00:21:31	]ULTIMA - S10/APF.K'A'N-999 has performed the 'Use Adrenaline' action, gaining 60 experience in medicine.
[00:21:31	]VADIM - SPEAR-78 has gained a level 4 short boost in Agility.
[00:21:31	]Scook ran 'Equip' on item 'Sledge Hammer' (#1927062)
[00:21:31	]ULTIMA - S10/APF.K'A'N-999 used command '/ToggleRaise'.
[00:21:32	]Raptorian - S10/K'A'N:WOLF-85 used command '/D them all being lvl 50 with adv beam is shitty yea'.
[00:21:32	]Hank J. Wimleton has gained a '8rnd 870-magazine' #1987255.
[00:21:32	]Hank J. Wimleton has lost a '8rnd 870-magazine' #1987256.
[00:21:32	]Vill'um used command '/Staff it did the dmg needed'.
[00:21:33	][IC] VADIM - SPEAR-78: <:: Thx. ::>
[00:21:33	]Mr McVort has gained level 4 in the Speed skill.
[00:21:33	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 used command '/D guys are we the /d complainers now'.
[00:21:34	]rebel mcrebel has gained a '30rnd SG556-magazine' #2049107.
[00:21:34	]rebel mcrebel has lost a '30rnd SG556-magazine' #2049108.
[00:21:35	]rebel mcrebel ran 'combine' on item '30rnd SG556-magazine' (#2049107)
[00:21:35	]Moses McVortal used command '/EnterMeditation'.
[00:21:36	]VADIM - SPEAR-78 used command '/Radio im not healing'.
[00:21:36	]Maine - S10/K'A'N.DESTROYER-70 used command '/D raptorian how did u go down'.
[00:21:37	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 used command '/D ARE WE?!'.
[00:21:39	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'Equip' on item 'Frag Grenade' (#2049691)
[00:21:39	]Don Lorenzo has hit ULTIMA - S10/APF.K'A'N-999 dealing 16 damage (CritChance was 0.50).
[00:21:39	]ULTIMA - S10/APF.K'A'N-999 has taken 16 damage from Don Lorenzo.
[00:21:39	]Don Lorenzo has critically hit ULTIMA - S10/APF.K'A'N-999 dealing 25 damage (CritChance was 0.50).
[00:21:39	]ULTIMA - S10/APF.K'A'N-999 has taken 25 damage from Don Lorenzo.
[00:21:40	]Don Lorenzo has hit ULTIMA - S10/APF.K'A'N-999 dealing 0 damage (CritChance was 0.50).
[00:21:40	]Don Lorenzo has critically hit ULTIMA - S10/APF.K'A'N-999 dealing 25 damage (CritChance was 0.50).
[00:21:40	]ULTIMA - S10/APF.K'A'N-999 has taken 25 damage from Don Lorenzo.
[00:21:40	]ULTIMA - S10/APF.K'A'N-999 used command '/ToggleRaise'.
[00:21:40	]Mr McVort used command '/EnterMeditation'.
[00:21:40	][IC] Moses McVortal: Sup.
[00:21:41	]VADIM - SPEAR-78 used command '/Radio nvm we are back'.
[00:21:42	]ULTIMA - S10/APF.K'A'N-999 used command '/Handsignals'.
[00:21:42	][IC] ULTIMA - S10/APF.K'A'N-999: <:: How. ::>
[00:21:44	]Su'Kma'Ba'Lez used command '/Staff Should've just vortbeamed tbh.'.
[00:21:45	]Mr McVort used command '/Radio NEED HELP ON THE UPPER PART'.
[00:21:46	]ULTIMA - S10/APF.K'A'N-999 ran 'use' on item 'Morphine' (#2049355)
[00:21:46	]ULTIMA - S10/APF.K'A'N-999 has performed the 'Use Morphine' action, gaining 23 experience in medicine.
[00:21:46	]ULTIMA - S10/APF.K'A'N-999 has gained a level 4 short boost in Strength.
[00:21:46	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'Equip' on item 'Frag Grenade' (#2049511)
[00:21:46	][IC] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Gulp. ::>
[00:21:47	][IC] Milkman - S10/ORD.K'A'N:VIGGAKILLA-10: <:: Bouncer, bouncer! ::>
[00:21:47	]Raptorian - S10/K'A'N:WOLF-85 used command '/D i got lit up i was pushing'.
[00:21:47	]rebel mcrebel used command '/Radio Did we get any?'.
[00:21:49	]Scook ran 'give' on item 'First Aid Kit' (#2049643)
[00:21:49	]Scook has performed the 'Use First Aid Kit' action, gaining 24 experience in medicine.
[00:21:49	]Moses McVortal was disinfected by Scook for 114 seconds.
[00:21:49	]Moses McVortal was bandaged by Scook for 55 HP.
[00:21:50	]Su'Kma'Ba'Lez used command '/Staff But not a bad move'.
[00:21:50	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a '30rnd Pulse-magazine' #2049436.
[00:21:50	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has lost a '30rnd Pulse-magazine' #2049435.
[00:21:50	]Vill'um used command '/Staff our guys need to chill the fuck out honestly'.
[00:21:53	]ULTIMA - S10/APF.K'A'N-999 used command '/Radio im healing hol on'.
[00:21:55	]Mr McVort used command '/Radio I GOT ONE WITH ADV VORTBEAM AGAIN'.
[00:21:55	][IC] VADIM - SPEAR-78: <:: Gaaah! **Indistinct Panic*. ::>
[00:21:58	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has critically hit Don Lorenzo in the left leg dealing 7 damage (CritChance was 0.99).
[00:21:58	]Don Lorenzo has taken 6 damage from PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69.
[00:21:58	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has critically hit Don Lorenzo in the left arm dealing 0 damage (CritChance was 0.88).
[00:21:58	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has critically hit Don Lorenzo in the left arm dealing 7 damage (CritChance was 0.88).
[00:21:58	]Don Lorenzo has taken 6 damage from PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69.
[00:21:58	]ULTIMA - S10/APF.K'A'N-999 ran 'Equip' on item 'Flash Grenade' (#2049701)
[00:21:59	]Maine - S10/K'A'N.DESTROYER-70 used command '/D pushing? dawg I expected u to pick me up and retreat... guess i was wrong'.
[00:21:59	]Mr McVort ran 'Consume' on item 'Vegetable Soup' (#2049274)
[00:21:59	]Mr McVort has wasted a level 4 long boost in Intelligence (current: 1; target: 4).
[00:21:59	]ULTIMA - S10/APF.K'A'N-999 ran 'Repair' on item 'OTA Suppressor Uniform' (#2048104)
[00:21:59	]Don Lorenzo has hit PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 in the left leg dealing 5 damage (CritChance was 0.49).
[00:21:59	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has taken 5 damage from Don Lorenzo.
[00:22:01	]Don Lorenzo has gained a '30rnd Pulse-magazine' #2001959.
[00:22:01	]Don Lorenzo has lost a '30rnd Pulse-magazine' #2001949.
[00:22:02	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a '30rnd Pulse-magazine' #2049435.
[00:22:02	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has lost a '30rnd Pulse-magazine' #2049434.
[00:22:03	]Male_07 used command '/Staff it's over after this, legit stressful'.
[00:22:03	]Vill'um used command '/Staff this toxicity can't go on'.
[00:22:05	]ULTIMA - S10/APF.K'A'N-999 used command '/ToggleRaise'.
[00:22:05	]Moses McVortal used command '/Radio I got an APF and an ORD with an adv vortbeam'.
[00:22:06	]Hank J. Wimleton has gained a '8rnd 870-magazine' #1987256.
[00:22:06	]Hank J. Wimleton has lost a '8rnd 870-magazine' #1987255.
[00:22:07	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'Equip' on item 'Incendiary Grenade' (#2049457)
[00:22:07	]Don Lorenzo ran 'combine' on item '30rnd Pulse-magazine' (#2001959)
[00:22:07	]ULTIMA - S10/APF.K'A'N-999 used command '/Radio flah'.
[00:22:08	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 is no longer unconscious from critical wounds.
[00:22:08	]Don Lorenzo ran 'combine' on item '30rnd Pulse-magazine' (#2001948)
[00:22:08	]Hank J. Wimleton ran 'combine' on item '8rnd 870-magazine' (#1987256)
[00:22:09	]VADIM - SPEAR-78 used command '/Radio about to be back up'.
[00:22:09	]ULTIMA - S10/APF.K'A'N-999 used command '/ToggleRaise'.
[00:22:10	]Moses McVortal used command '/Radio Meowzers...'.
[00:22:10	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 used command '/ToggleRaise'.
[00:22:12	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 ran 'use' on item 'Health Vial' (#2049516)
[00:22:12	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 has performed the 'Use Health Vial' action, gaining 108 experience in medicine.
[00:22:12	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 was disinfected by Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 for 206 seconds.
[00:22:12	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10's bleeding was stopped by Milkman - S10/ORD.K'A'N:VIGGAKILLA-10.
[00:22:12	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 was bandaged by Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 for 54 HP.
[00:22:13	][IC] VADIM - SPEAR-78: <:: Move! ::>
[00:22:13	]ULTIMA - S10/APF.K'A'N-999 used command '/ToggleRaise'.
[00:22:13	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 ran 'Equip' on item 'Flash Grenade' (#2049692)
[00:22:13	][IC] VADIM - SPEAR-78: <:: Move! ::>
[00:22:14	][IC] VADIM - SPEAR-78: <:: Move! ::>
[00:22:14	]Don Lorenzo has critically hit ULTIMA - S10/APF.K'A'N-999 dealing 25 damage (CritChance was 0.50).
[00:22:14	]ULTIMA - S10/APF.K'A'N-999 has taken 25 damage from Don Lorenzo.
[00:22:14	]Male_07 has taken 4 damage from PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69.
[00:22:15	]Male_07 has taken 4 damage from PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69.
[00:22:15	]Male_07 has taken 4 damage from PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69.
[00:22:15	]Maine - S10/K'A'N.DESTROYER-70 used command '/D pushing solo as OTA can only get u so far. thats why I picked u as my partner instead of going alone on the flank'.
[00:22:15	]VADIM - SPEAR-78 is no longer unconscious from critical wounds.
[00:22:15	]Su'Kma'Ba'Lez used command '/Staff I killed the APF outside but got no help. OTA literally managed to revive themselves like 15 times in 1 round :agony:'.
[00:22:17	]Raptorian - S10/K'A'N:WOLF-85 used command '/D i thought the other side was getting hard pressured so i thought we needed to be quick'.
[00:22:17	]Don Lorenzo has hit ULTIMA - S10/APF.K'A'N-999 dealing 16 damage (CritChance was 0.50).
[00:22:17	]ULTIMA - S10/APF.K'A'N-999 has taken 16 damage from Don Lorenzo.
[00:22:17	][IC] VADIM - SPEAR-78: <:: IM GONNA SPAWN ON u. ::>
[00:22:18	]Don Lorenzo has hit ULTIMA - S10/APF.K'A'N-999 dealing 0 damage (CritChance was 0.50).
[00:22:18	]Don Lorenzo has hit ULTIMA - S10/APF.K'A'N-999 dealing 0 damage (CritChance was 0.50).
[00:22:18	]Don Lorenzo has critically hit ULTIMA - S10/APF.K'A'N-999 dealing 0 damage (CritChance was 0.50).
[00:22:18	]Don Lorenzo has hit ULTIMA - S10/APF.K'A'N-999 dealing 16 damage (CritChance was 0.50).
[00:22:18	]ULTIMA - S10/APF.K'A'N-999 has taken 16 damage from Don Lorenzo.
[00:22:18	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 used command '/ToggleRaise'.
[00:22:18	]ULTIMA - S10/APF.K'A'N-999 has critically hit Don Lorenzo in the left arm dealing 7 damage (CritChance was 0.99).
[00:22:18	]Don Lorenzo has taken 7 damage from ULTIMA - S10/APF.K'A'N-999.
[00:22:18	]Male_07 is fully healed.
[00:22:18	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 has lost a '30rnd Pulse-magazine' #2049002.
[00:22:18	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has gained a '30rnd Pulse-magazine' #2049434.
[00:22:18	]PURPLE - S10/OWS.K'A'N:SOMETHINGCOOL-69 has lost a '30rnd Pulse-magazine' #2049433.
[00:22:18	]Don Lorenzo has hit ULTIMA - S10/APF.K'A'N-999 dealing 0 damage (CritChance was 0.50).
[00:22:18	]Don Lorenzo has critically hit ULTIMA - S10/APF.K'A'N-999 dealing 25 damage (CritChance was 0.50).
[00:22:18	]ULTIMA - S10/APF.K'A'N-999 has taken 25 damage from Don Lorenzo.
[00:22:18	]Don Lorenzo has critically hit ULTIMA - S10/APF.K'A'N-999 dealing 0 damage (CritChance was 0.50).
[00:22:18	]Don Lorenzo has hit ULTIMA - S10/APF.K'A'N-999 dealing 16 damage (CritChance was 0.50).
[00:22:18	]ULTIMA - S10/APF.K'A'N-999 has taken 16 damage from Don Lorenzo.
[00:22:18	]Don Lorenzo has hit ULTIMA - S10/APF.K'A'N-999 dealing 16 damage (CritChance was 0.50).
[00:22:18	]ULTIMA - S10/APF.K'A'N-999 has taken 16 damage from Don Lorenzo.
[00:22:18	][Y] Tamara Lahtizer: Don stop stepping infront of me!
[00:22:18	]Don Lorenzo has hit ULTIMA - S10/APF.K'A'N-999 dealing 16 damage (CritChance was 0.50).
[00:22:18	]ULTIMA - S10/APF.K'A'N-999 has taken 16 damage from Don Lorenzo.
[00:22:19	]ULTIMA - S10/APF.K'A'N-999 has critically hit Don Lorenzo in the right arm dealing 7 damage (CritChance was 0.99).
[00:22:19	]Don Lorenzo has taken 7 damage from ULTIMA - S10/APF.K'A'N-999.
[00:22:19	]ULTIMA - S10/APF.K'A'N-999 has gained a '24rnd Heavy-Pulse Magazine' #2048137.
[00:22:19	]ULTIMA - S10/APF.K'A'N-999 has lost a '24rnd Heavy-Pulse Magazine' #2048136.
[00:22:20	]Milkman - S10/ORD.K'A'N:VIGGAKILLA-10 ran 'Equip' on item 'Frag Grenade' (#2049676)
[00:22:21	]Don Lorenzo has gained a '30rnd Pulse-magazine' #2001949.
