[02:08:59	]Nesh has connected.
[03:35:36	]Randy Cole has taken 12 damage from Jenifer Maesroe.
[03:35:36	]Jenifer Maesroe has critically hit Randy Cole in the chest dealing 19 damage (CritChance was 0.53).
[03:35:36	]Randy Cole has taken 19 damage from Jenifer Maesroe.
[03:35:37	]Jenifer Maesroe has hit Randy Cole in the chest dealing 12 damage (CritChance was 0.53).
[03:35:37	]Randy Cole has taken 12 damage from Jenifer Maesroe.
[03:35:37	]Jenifer Maesroe has gained a '30rnd M4-magazine' #1657768.
[03:35:37	]Jenifer Maesroe has lost a '30rnd M4-magazine' #1657767.
[03:35:40	]C17:RCT.YELLO-83 ran 'removeMag' on item 'Abzats Heavy Shotgun' (#1655497)
[03:35:40	]C17:RCT.YELLO-83 has gained a '20rnd Abzats-magazine' #1655506.
[03:35:43	]Jenifer Maesroe has critically hit Randy Cole in the chest dealing 19 damage (CritChance was 0.53).
[03:35:43	]Randy Cole has gained a '20rnd DMR-magazine' #1657571.
[03:35:43	]Randy Cole was knocked unconscious and is bleeding out.
[03:35:48	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the head dealing 10 damage (CritChance was 0.21).
[03:35:48	]C17:RCT.YELLO-83 has taken 10 damage from Jenifer Maesroe.
[03:35:48	]Jenifer Maesroe has critically hit C17:RCT.YELLO-83 in the head dealing 20 damage (CritChance was 0.21).
[03:35:48	]C17:RCT.YELLO-83 has taken 20 damage from Jenifer Maesroe.
[03:35:48	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the head dealing 10 damage (CritChance was 0.21).
[03:35:48	]C17:RCT.YELLO-83 has taken 10 damage from Jenifer Maesroe.
[03:35:48	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the chest dealing 12 damage (CritChance was 0.21).
[03:35:48	]C17:RCT.YELLO-83 has taken 12 damage from Jenifer Maesroe.
[03:35:48	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the left arm dealing 5 damage (CritChance was 0.21).
[03:35:48	]C17:RCT.YELLO-83 has taken 5 damage from Jenifer Maesroe.
[03:35:48	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the left arm dealing 5 damage (CritChance was 0.21).
[03:35:48	]C17:RCT.YELLO-83 has taken 5 damage from Jenifer Maesroe.
[03:35:48	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the chest dealing 12 damage (CritChance was 0.21).
[03:35:48	]C17:RCT.YELLO-83 has taken 12 damage from Jenifer Maesroe.
[03:35:48	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the left arm dealing 5 damage (CritChance was 0.21).
[03:35:48	]C17:RCT.YELLO-83 has taken 5 damage from Jenifer Maesroe.
[03:35:48	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the left arm dealing 5 damage (CritChance was 0.21).
[03:35:48	]C17:RCT.YELLO-83 has taken 5 damage from Jenifer Maesroe.
[03:35:48	]Jenifer Maesroe has critically hit C17:RCT.YELLO-83 in the left arm dealing 5 damage (CritChance was 0.21).
[03:35:48	]C17:RCT.YELLO-83 has taken 5 damage from Jenifer Maesroe.
[03:35:49	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the left arm dealing 5 damage (CritChance was 0.21).
[03:35:49	]C17:RCT.YELLO-83 has taken 5 damage from Jenifer Maesroe.
[03:35:49	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the left arm dealing 5 damage (CritChance was 0.21).
[03:35:49	]C17:RCT.YELLO-83 has taken 5 damage from Jenifer Maesroe.
[03:35:49	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the stomach dealing 0 damage (CritChance was 0.21).
[03:35:49	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the left arm dealing 5 damage (CritChance was 0.21).
[03:35:49	]C17:RCT.YELLO-83 has taken 5 damage from Jenifer Maesroe.
[03:35:49	]Jenifer Maesroe has critically hit C17:RCT.YELLO-83 in the left arm dealing 5 damage (CritChance was 0.21).
[03:35:49	]C17:RCT.YELLO-83 has taken 5 damage from Jenifer Maesroe.
[03:35:49	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the left arm dealing 5 damage (CritChance was 0.21).
[03:35:49	]C17:RCT.YELLO-83 has taken 5 damage from Jenifer Maesroe.
[03:35:49	]Jenifer Maesroe has critically hit C17:RCT.YELLO-83 in the stomach dealing 0 damage (CritChance was 0.21).
[03:35:49	]Jenifer Maesroe has critically hit C17:RCT.YELLO-83 in the left arm dealing 5 damage (CritChance was 0.21).
[03:35:49	]C17:RCT.YELLO-83 has taken 5 damage from Jenifer Maesroe.
[03:35:49	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the stomach dealing 12 damage (CritChance was 0.21).
[03:35:49	]C17:RCT.YELLO-83 has taken 12 damage from Jenifer Maesroe.
[03:35:49	]Jenifer Maesroe has hit C17:RCT.YELLO-83 in the stomach dealing 12 damage (CritChance was 0.21).
[03:35:49	]C17:RCT.YELLO-83 has taken 12 damage from Jenifer Maesroe.
[03:35:49	][OOC] C17:RCT.YELLO-83: rabit is trolling :sob: i have had enough
[03:35:49	]Jenifer Maesroe has critically hit C17:RCT.YELLO-83 in the left leg dealing 5 damage (CritChance was 0.52).
[03:35:49	]C17:RCT.YELLO-83 has taken 5 damage from Jenifer Maesroe.
[03:35:53	]human (STEAM_0:0:10470765) has disconnected.
[03:36:28	]Jenifer Maesroe has spawned a cmrulock.
[03:36:28	]Jenifer Maesroe has spawned a cmrulock.
[03:36:28	]Jenifer Maesroe has spawned a cmrulock.
[03:36:28	]Jenifer Maesroe has spawned a cmrulock.
[03:36:28	]Jenifer Maesroe has spawned a cmrulock.
[03:36:29	]Jenifer Maesroe has spawned a cmrulock.
[03:36:29	]Jenifer Maesroe has spawned a cmrulock.
[03:36:29	]Jenifer Maesroe has spawned a cmrulock.
[03:36:29	]Jenifer Maesroe has spawned a cmrulock.
[03:36:29	]Jenifer Maesroe has spawned a cmrulock.
[03:36:29	]Jenifer Maesroe has spawned a cmrulock.
[03:36:30	]Jenifer Maesroe has spawned a cmrulock.
[03:36:30	]Jenifer Maesroe has spawned a cmrulock.
[03:36:30	]Jenifer Maesroe has spawned a cmrulock.
[03:36:30	]Jenifer Maesroe has spawned a cmrulock.
[03:36:30	]Jenifer Maesroe has spawned a cmrulock.
[03:37:39	]Randy Cole was just killed due to: accepting their death
[03:38:11	]Randy Cole ran 'combine' on item '20rnd DMR-magazine' (#1657573)
[03:38:15	]Randy Cole ran 'combine' on item '20rnd DMR-magazine' (#1657572)
[03:39:41	]Jenifer Maesroe ran 'Equip' on item 'Combine PDA' (#800634)
[03:42:34	]Jenifer Maesroe exited observer at their location.
[03:42:52	]Randy Cole ran 'Equip' on item 'SCAR-H' (#1657568)
[03:43:01	]Jenifer Maesroe used command '/ActStand 4'.
[03:43:33	]Jenifer Maesroe used command '/ExitAct'.
[03:44:43	]Randy Cole has lost a '20rnd DMR-magazine' #1657573.
[03:44:47	]Jenifer Maesroe has fired a toolgun with the name: lamp
[03:44:47	]Randy Cole has gained a '20rnd DMR-magazine' #1657573.
[03:44:47	]Randy Cole has lost a '20rnd DMR-magazine' #1657572.
[03:45:10	]Randy Cole used command '/ActKnock'.
[03:45:18	]Randy Cole used command '/ExitAct'.
[03:45:33	]Randy Cole used command '/ActKnock'.
[03:45:40	]Randy Cole used command '/ActKnock'.
[03:45:44	]Randy Cole used command '/ActKnock'.
[03:45:48	]Jenifer Maesroe ran 'EquipUn' on item 'M4A1' (#1657765)
[03:45:48	]Jenifer Maesroe has gained a '30rnd M4-magazine' #1657767.
[03:45:48	]Randy Cole used command '/ActKnock'.
[03:45:51	]Randy Cole used command '/ActKnock'.
[03:45:56	]Randy Cole used command '/ActKnock'.
[03:46:00	]Jenifer Maesroe entered observer.
[03:46:18	]Randy Cole used command '/ExitAct'.
[03:46:25	]Randy Cole has taken 10 damage from Jenifer Maesroe.
[03:46:40	]Randy Cole used command '/ActKnockIdle'.
[03:46:41	]Randy Cole has gained a '20rnd DMR-magazine' #1657572.
[03:46:41	]Randy Cole was knocked unconscious and is bleeding out.
[03:46:50	]Jenifer Maesroe ran SAM command 'respawn' with arguments: 'randy'
[03:46:54	]Randy Cole is fully healed.
[03:46:57	]Randy Cole was knocked unconscious and is bleeding out.
[03:47:00	]Jenifer Maesroe ran SAM command 'respawn' with arguments: 'randy'
[03:47:04	]Randy Cole is fully healed.
[03:47:36	]Jenifer Maesroe has used a context menu option with the name: rb655_door_close
[03:47:38	]Jenifer Maesroe has used a context menu option with the name: rb655_door_close
[03:47:39	]Jenifer Maesroe has used a context menu option with the name: rb655_door_lock
[03:47:41	]Jenifer Maesroe has used a context menu option with the name: rb655_door_lock
[03:47:45	]Jenifer Maesroe has used a context menu option with the name: rb655_door_close
[03:47:46	]Jenifer Maesroe has used a context menu option with the name: rb655_door_lock
[03:47:54	]Jenifer Maesroe has used a context menu option with the name: rb655_door_close
[03:47:55	]Jenifer Maesroe has used a context menu option with the name: rb655_door_lock
[03:47:57	]Jenifer Maesroe has used a context menu option with the name: rb655_door_lock
[03:48:00	]Jenifer Maesroe has used a context menu option with the name: rb655_door_close
[03:48:02	]Jenifer Maesroe has used a context menu option with the name: rb655_door_close
[03:48:04	]Jenifer Maesroe has used a context menu option with the name: rb655_door_lock
[03:48:05	]Jenifer Maesroe has used a context menu option with the name: rb655_door_lock
[03:48:09	]Jenifer Maesroe has used a context menu option with the name: rb655_door_lock
[03:48:15	]Jenifer Maesroe has used a context menu option with the name: rb655_door_close
[03:48:16	]Jenifer Maesroe has used a context menu option with the name: rb655_door_lock
[03:48:34	]Jenifer Maesroe has spawned a 'NPC [1632][npc_vj_assassin_synth_z]'.
[03:49:03	]Randy Cole has lost a '20rnd DMR-magazine' #1657572.
[03:49:11	]Randy Cole has gained level 19 in the Speed skill.
[03:49:12	]Jenifer Maesroe has spawned a 'Entity [1632][npc_antlion_burrowed]'.
[03:49:15	]Jenifer Maesroe has spawned a 'Entity [1705][npc_antlion_burrowed]'.
[03:49:16	]Jenifer Maesroe has spawned a 'Entity [1707][npc_antlion_burrowed]'.
[03:49:17	]Jenifer Maesroe has spawned a 'Entity [1717][npc_antlion_burrowed]'.
[03:49:19	]Jenifer Maesroe has spawned a 'Entity [1719][npc_antlion_burrowed]'.
[03:49:23	]Randy Cole has gained a '20rnd DMR-magazine' #1657572.
[03:49:23	]Randy Cole has lost a '20rnd DMR-magazine' #1657571.
[03:49:26	]Jenifer Maesroe has spawned a 'Entity [1723][npc_antlionguard_burrowed]'.
[03:49:26	]Randy Cole has critically hit npc_antlion dealing 39 damage (CritChance was 0.90).
[03:49:27	]Randy Cole has critically hit npc_antlion dealing 0 damage (CritChance was 0.90).
[03:49:27	]Randy Cole has critically hit npc_antlion dealing 39 damage (CritChance was 0.90).
[03:49:27	]Randy Cole has critically hit npc_antlion dealing 0 damage (CritChance was 0.90).
[03:49:27	]Randy Cole has critically hit npc_antlion dealing 39 damage (CritChance was 0.90).
[03:49:27	]Randy Cole has critically hit npc_antlion dealing 39 damage (CritChance was 0.90).
[03:49:27	]Randy Cole has critically hit npc_antlion dealing 39 damage (CritChance was 0.90).
[03:49:29	]Randy Cole has gained a '20rnd DMR-magazine' #1657571.
[03:49:29	]Randy Cole has lost a '20rnd DMR-magazine' #1657572.
[03:49:34	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:34	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:34	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:34	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:38	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:38	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:38	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:38	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.90).
[03:49:38	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:38	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.90).
[03:49:38	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:38	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.90).
[03:49:38	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:38	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.90).
[03:49:38	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:39	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:39	]Randy Cole has gained a '20rnd DMR-magazine' #1657572.
[03:49:39	]Randy Cole has lost a '20rnd DMR-magazine' #1657570.
[03:49:42	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.90).
[03:49:42	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:42	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:43	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:43	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.90).
[03:49:43	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:43	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:43	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:43	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:43	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.90).
[03:49:43	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:43	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:43	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:44	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:44	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:44	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:44	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.90).
[03:49:44	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:44	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.90).
[03:49:44	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:44	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.90).
[03:49:44	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:44	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.90).
[03:49:44	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:44	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:45	]Randy Cole has gained a '20rnd DMR-magazine' #1657570.
[03:49:45	]Randy Cole has lost a '20rnd DMR-magazine' #1657569.
[03:49:48	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:48	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:48	]Randy Cole has hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:48	]Randy Cole has hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:48	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:49	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:49	]Randy Cole has hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:49	]Randy Cole has critically hit npc_antlionguard dealing 1 damage (CritChance was 0.90).
[03:49:49	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:49	]Randy Cole has hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:49	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:49	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:49	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:49	]Randy Cole has hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:49	]Randy Cole has hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:49	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:49	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:50	]Randy Cole has critically hit npc_antlionguard dealing 11 damage (CritChance was 0.90).
[03:49:51	]Randy Cole has gained a '20rnd DMR-magazine' #1657569.
[03:49:51	]Randy Cole has lost a '20rnd DMR-magazine' #1657573.
[03:49:54	]Randy Cole ran 'combine' on item '20rnd DMR-magazine' (#1657569)
[03:49:55	]Randy Cole ran 'combine' on item '20rnd DMR-magazine' (#1657571)
[03:49:56	]Randy Cole ran 'combine' on item '20rnd DMR-magazine' (#1657572)
[03:49:57	]Randy Cole ran 'combine' on item '20rnd DMR-magazine' (#1657570)
[03:50:00	]Jenifer Maesroe exited observer at their location.
[03:50:02	]Rabithunter (STEAM_0:1:22394854) has disconnected.
[03:50:12	]Nesh (STEAM_0:1:545569447) has disconnected.
[15:19:57	]human has connected.
[15:20:40	]human loaded the character 'C17:RCT.YELLO-83'
[15:21:18	]C17:RCT.YELLO-83 has lost a '20rnd Abzats-magazine' #1655507.
[15:21:23	]C17:RCT.YELLO-83 ran 'combine' on item '20rnd Abzats-magazine' (#1655506)
[15:21:40	]C17:RCT.YELLO-83 has gained level 19 in the Speed skill.
[15:23:07	]C17:RCT.YELLO-83 ran 'drop' on item 'Buckshot Shotgun Shells' (#1657774)
[15:23:07	]C17:RCT.YELLO-83 has lost a 'Buckshot Shotgun Shells' #1657774.
[15:23:17	]C17:RCT.YELLO-83 ran 'take' on item 'CMRU Lock' (#1657802)
[15:23:20	]C17:RCT.YELLO-83 ran 'drop' on item 'Buckshot Shotgun Shells' (#1657776)
[15:23:20	]C17:RCT.YELLO-83 has lost a 'Buckshot Shotgun Shells' #1657776.
[15:23:22	]C17:RCT.YELLO-83 ran 'take' on item 'CMRU Lock' (#1657802)
[15:23:22	]C17:RCT.YELLO-83 has gained a 'CMRU Lock' #1657802.
[15:24:25	]C17:RCT.YELLO-83 ran 'Place' on item 'CMRU Lock' (#1657802)
[15:24:31	]C17:RCT.YELLO-83 used command '/ToggleRaise'.
[15:24:52	]C17:RCT.YELLO-83 has gained a '20rnd Abzats-magazine' #1655507.
[15:24:52	]C17:RCT.YELLO-83 has lost a '20rnd Abzats-magazine' #1655506.
[15:24:55	]C17:RCT.YELLO-83 ran 'combine' on item '20rnd Abzats-magazine' (#1655507)
[15:25:19	]C17:RCT.YELLO-83 has gained a '20rnd Abzats-magazine' #1655506.
[15:25:19	]C17:RCT.YELLO-83 has lost a '20rnd Abzats-magazine' #1655507.
[15:25:28	]C17:RCT.YELLO-83 ran 'combine' on item '20rnd Abzats-magazine' (#1655506)
[15:25:29	]C17:RCT.YELLO-83 ran 'combine' on item '20rnd Abzats-magazine' (#1655506)
[15:25:43	]C17:RCT.YELLO-83 has gained a '20rnd Abzats-magazine' #1655507.
[15:25:43	]C17:RCT.YELLO-83 has lost a '20rnd Abzats-magazine' #1655506.
[15:25:45	]C17:RCT.YELLO-83 ran 'combine' on item '20rnd Abzats-magazine' (#1655507)
[15:25:47	]C17:RCT.YELLO-83 ran 'combine' on item '20rnd Abzats-magazine' (#1655507)
[15:27:08	]C17:RCT.YELLO-83 ran 'Repair' on item 'OTA Elite Uniform' (#1655090)
[15:28:17	]C17:RCT.YELLO-83 ran 'take' on item 'CMRU Lock' (#1657804)
[15:28:17	]C17:RCT.YELLO-83 has gained a 'CMRU Lock' #1657804.
[15:28:21	]C17:RCT.YELLO-83 ran 'drop' on item 'Buckshot Shotgun Shells' (#1657729)
[15:28:21	]C17:RCT.YELLO-83 has lost a 'Buckshot Shotgun Shells' #1657729.
[15:28:22	]C17:RCT.YELLO-83 used the 'John Doe' vendor.
[15:28:24	]C17:RCT.YELLO-83 has gained 0 chips.
[15:28:24	]C17:RCT.YELLO-83 has gained a 'Buckshot Shotgun Shells' #1657805.
[15:28:25	]C17:RCT.YELLO-83 has gained 0 chips.
[15:28:25	]C17:RCT.YELLO-83 has gained a 'Buckshot Shotgun Shells' #1657806.
[15:28:25	]C17:RCT.YELLO-83 has gained 0 chips.
[15:28:25	]C17:RCT.YELLO-83 has gained a 'Buckshot Shotgun Shells' #1657807.
[15:30:12	]C17:RCT.YELLO-83 ran 'Place' on item 'CMRU Lock' (#1657804)
[15:30:22	]C17:RCT.YELLO-83 used command '/ToggleRaise'.
[15:30:37	]C17:RCT.YELLO-83 has gained a '20rnd Abzats-magazine' #1655506.
[15:30:37	]C17:RCT.YELLO-83 has lost a '20rnd Abzats-magazine' #1655507.
[15:30:58	]C17:RCT.YELLO-83 has gained a '20rnd Abzats-magazine' #1655507.
