[12:44:10	]Rabithunter has connected.
[20:10:11	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:11	]C24:i69.AMPUTADO-420 entered observer.
[20:10:11	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:12	]C24:i69.AMPUTADO-420 entered observer.
[20:10:12	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:13	]C24:i69.AMPUTADO-420 entered observer.
[20:10:13	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:14	]C24:i69.AMPUTADO-420 entered observer.
[20:10:14	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:14	]C24:i5.UNION-60 used the 'Quartermaster' vendor.
[20:10:15	]C24:i69.AMPUTADO-420 entered observer.
[20:10:15	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:16	]C24:i69.AMPUTADO-420 entered observer.
[20:10:16	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:17	]C24:i5.ROLLER-07 used command '/ExitAct'.
[20:10:17	]C24:i69.AMPUTADO-420 entered observer.
[20:10:17	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:18	]C24:i69.AMPUTADO-420 entered observer.
[20:10:19	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:19	]C24:i69.AMPUTADO-420 entered observer.
[20:10:19	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:20	]C24:i69.AMPUTADO-420 entered observer.
[20:10:20	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:21	]C24:i69.AMPUTADO-420 entered observer.
[20:10:21	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:23	]C24:i69.AMPUTADO-420 entered observer.
[20:10:23	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:23	][IC] C24:i5.ROLLER-07: <:: Oh, do we need a certain set of gear? ::>
[20:10:24	]C24:i69.AMPUTADO-420 entered observer.
[20:10:24	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:25	]C24:i69.AMPUTADO-420 entered observer.
[20:10:25	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:26	]C24:i5.UNION-60 used the 'John Doe' vendor.
[20:10:26	]C24:i69.AMPUTADO-420 entered observer.
[20:10:26	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:27	]C24:i69.AMPUTADO-420 entered observer.
[20:10:27	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:28	][IC] C24:RL.VICE-66: <:: Nope. ::>
[20:10:28	]C24:i69.AMPUTADO-420 entered observer.
[20:10:29	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:29	]C24:i69.AMPUTADO-420 entered observer.
[20:10:30	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:31	]C24:i69.AMPUTADO-420 entered observer.
[20:10:31	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:32	]C24:i69.AMPUTADO-420 entered observer.
[20:10:32	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:33	]C24:i69.AMPUTADO-420 entered observer.
[20:10:34	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:34	]C24:i69.AMPUTADO-420 entered observer.
[20:10:34	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:35	]C24:i69.AMPUTADO-420 entered observer.
[20:10:36	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:36	]C24:i69.AMPUTADO-420 entered observer.
[20:10:37	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:38	]C24:i69.AMPUTADO-420 entered observer.
[20:10:38	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:39	]C24:i69.AMPUTADO-420 entered observer.
[20:10:39	][IC] C24:i5.ROLLER-07: <:: Eh, USP it is. ::>
[20:10:39	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:40	]C24:i69.AMPUTADO-420 entered observer.
[20:10:40	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:41	]C24:i69.AMPUTADO-420 entered observer.
[20:10:41	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:42	]C24:i69.AMPUTADO-420 entered observer.
[20:10:42	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:43	]C24:i69.AMPUTADO-420 entered observer.
[20:10:43	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:44	]C24:i69.AMPUTADO-420 entered observer.
[20:10:44	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:44	]C24:i5.ROLLER-07 used command '/ActStand 1'.
[20:10:45	]C24:i69.AMPUTADO-420 entered observer.
[20:10:45	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:45	]C24:i69.AMPUTADO-420 entered observer.
[20:10:46	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:46	][IC] [X]C24:i4.QUICK-62: <:: Great, i already feel the motion sickness. ::>
[20:10:47	]C24:i69.AMPUTADO-420 entered observer.
[20:10:47	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:47	]C24:i69.AMPUTADO-420 entered observer.
[20:10:48	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:48	]C24:i69.AMPUTADO-420 entered observer.
[20:10:49	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:49	]C24:i69.AMPUTADO-420 entered observer.
[20:10:50	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:50	]C24:i69.AMPUTADO-420 entered observer.
[20:10:51	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:51	]C24:i5.UNION-60 used the 'John Doe' vendor.
[20:10:51	]C24:i69.AMPUTADO-420 entered observer.
[20:10:52	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:52	]C24:i69.AMPUTADO-420 entered observer.
[20:10:53	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:54	]C24:i69.AMPUTADO-420 entered observer.
[20:10:54	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:55	]C24:i69.AMPUTADO-420 entered observer.
[20:10:55	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:56	]C24:i69.AMPUTADO-420 entered observer.
[20:10:56	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:57	][IC] C24:RL.VICE-66: <:: For unions sake. ::>
[20:10:57	]C24:i69.AMPUTADO-420 entered observer.
[20:10:57	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:10:57	]C24:i5.UNION-60 used the 'John Doe' vendor.
[20:10:58	]C24:i69.AMPUTADO-420 entered observer.
[20:10:59	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:00	]C24:i69.AMPUTADO-420 entered observer.
[20:11:00	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:01	]C24:i69.AMPUTADO-420 entered observer.
[20:11:02	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:03	]C24:i69.AMPUTADO-420 entered observer.
[20:11:03	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:04	]C24:i69.AMPUTADO-420 entered observer.
[20:11:04	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:05	]C24:i69.AMPUTADO-420 entered observer.
[20:11:06	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:06	]C24:i69.AMPUTADO-420 entered observer.
[20:11:07	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:08	]C24:i69.AMPUTADO-420 entered observer.
[20:11:09	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:10	]C24:i69.AMPUTADO-420 entered observer.
[20:11:10	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:11	]C24:i69.AMPUTADO-420 entered observer.
[20:11:11	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:12	]C24:i69.AMPUTADO-420 entered observer.
[20:11:12	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:13	]C24:i69.AMPUTADO-420 entered observer.
[20:11:13	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:14	]C24:i69.AMPUTADO-420 entered observer.
[20:11:15	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:15	]C24:i5.UNION-60 used the 'Quartermaster' vendor.
[20:11:16	]C24:i69.AMPUTADO-420 entered observer.
[20:11:16	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:17	]C24:i69.AMPUTADO-420 entered observer.
[20:11:17	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:18	]C24:i69.AMPUTADO-420 entered observer.
[20:11:18	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:19	]C24:i69.AMPUTADO-420 entered observer.
[20:11:20	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:21	]C24:i69.AMPUTADO-420 entered observer.
[20:11:21	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:22	]C24:i69.AMPUTADO-420 entered observer.
[20:11:22	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:23	]C24:i69.AMPUTADO-420 entered observer.
[20:11:23	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:24	]C24:i69.AMPUTADO-420 entered observer.
[20:11:24	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:25	]C24:i69.AMPUTADO-420 entered observer.
[20:11:26	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:27	]C24:i69.AMPUTADO-420 entered observer.
[20:11:27	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:28	]C24:i69.AMPUTADO-420 entered observer.
[20:11:28	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:29	]C24:i69.AMPUTADO-420 entered observer.
[20:11:30	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:30	]C24:i69.AMPUTADO-420 entered observer.
[20:11:31	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:32	]C24:i69.AMPUTADO-420 entered observer.
[20:11:32	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:33	]C24:i69.AMPUTADO-420 entered observer.
[20:11:33	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:35	]C24:i69.AMPUTADO-420 entered observer.
[20:11:35	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:36	]C24:i5.UNION-60 ran 'Consume' on item 'Spoiled Soda Bob Brawn' (#2684997)
[20:11:36	]C24:i69.AMPUTADO-420 entered observer.
[20:11:36	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:37	]C24:i5.UNION-60 ran 'Consume' on item 'Spoiled Metropolice Supplements' (#2684996)
[20:11:38	][ME] C24:i5.ROLLER-34: adjusts the helmet properly, it emits out a sound of static for a moment.
[20:11:38	]C24:i69.AMPUTADO-420 entered observer.
[20:11:38	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:39	]C24:i69.AMPUTADO-420 entered observer.
[20:11:39	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:40	][IC] C24:RL.VICE-66: <:: Ah, hold on. ::>
[20:11:40	]C24:i69.AMPUTADO-420 entered observer.
[20:11:41	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:42	]C24:i69.AMPUTADO-420 entered observer.
[20:11:42	]C24:i5.UNION-60 ran 'drop' on item 'Spoiled Breen's Water' (#2681050)
[20:11:42	]C24:i5.UNION-60 has lost a 'Spoiled Breen's Water' #2681050.
[20:11:42	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:43	]C24:i5.UNION-60 ran 'drop' on item 'Spoiled Cup of Tea' (#2685423)
[20:11:43	]C24:i5.UNION-60 has lost a 'Spoiled Cup of Tea' #2685423.
[20:11:43	]C24:i69.AMPUTADO-420 entered observer.
[20:11:43	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:45	]C24:i69.AMPUTADO-420 entered observer.
[20:11:45	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:46	][IC] C24:RL.VICE-66: <:: You guys might like these on. ::>
[20:11:46	]C24:i69.AMPUTADO-420 entered observer.
[20:11:46	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:47	]C24:i69.AMPUTADO-420 entered observer.
[20:11:47	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:47	]C24:i5.UNION-60 destroyed a 'Spoiled Cup of Tea' #2685423.
[20:11:48	]C24:i5.UNION-60 destroyed a 'Spoiled Breen's Water' #2681050.
[20:11:48	]C24:i69.AMPUTADO-420 entered observer.
[20:11:48	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:49	][IC] C24:RL.VICE-66: <:: They're a work in progress. ::>
[20:11:49	]C24:i69.AMPUTADO-420 entered observer.
[20:11:49	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:51	]C24:i69.AMPUTADO-420 entered observer.
[20:11:51	]C24:RL.VICE-66 has spawned a uniform_cp_riot.
[20:11:51	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:52	]C24:i69.AMPUTADO-420 entered observer.
[20:11:52	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:53	]C24:i69.AMPUTADO-420 entered observer.
[20:11:54	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:55	]C24:i69.AMPUTADO-420 entered observer.
[20:11:55	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:56	]C24:i5.ROLLER-07 used command '/ExitAct'.
[20:11:56	]C24:i69.AMPUTADO-420 entered observer.
[20:11:56	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:56	][IC] C24:i5.ROLLER-34: <:: Huh. ::>
[20:11:57	]C24:i69.AMPUTADO-420 entered observer.
[20:11:58	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:58	]C24:RL.VICE-66 has spawned a uniform_cp_riot.
[20:11:58	]C24:i69.AMPUTADO-420 entered observer.
[20:11:59	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:11:59	]C24:RL.VICE-66 has spawned a uniform_cp_riot.
[20:12:00	]C24:i69.AMPUTADO-420 entered observer.
[20:12:00	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:01	]C24:RL.VICE-66 has spawned a uniform_cp_riot.
[20:12:01	]C24:i5.ROLLER-07 ran 'take' on item 'Riot Functionary Uniform' (#2689088)
[20:12:01	]C24:i69.AMPUTADO-420 entered observer.
[20:12:01	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:02	]C24:i69.AMPUTADO-420 entered observer.
[20:12:02	]C24:i5.ROLLER-07 ran 'take' on item 'Riot Functionary Uniform' (#2689088)
[20:12:03	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:03	]C24:RL.VICE-66 has spawned a uniform_cp_riot.
[20:12:03	][IC] [X]C24:i4.QUICK-62: <:: Oooh, fancy. ::>
[20:12:03	]C24:i69.AMPUTADO-420 entered observer.
[20:12:04	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:05	]C24:i69.AMPUTADO-420 entered observer.
[20:12:05	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:06	]C24:i69.AMPUTADO-420 entered observer.
[20:12:06	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:07	]C24:i69.AMPUTADO-420 entered observer.
[20:12:07	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:07	]C24:i5.UNION-60 ran 'take' on item 'Riot Functionary Uniform' (#2689091)
[20:12:07	]C24:i69.AMPUTADO-420 entered observer.
[20:12:08	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:08	]C24:i69.AMPUTADO-420 entered observer.
[20:12:08	][X]C24:i4.QUICK-62 ran 'take' on item 'Riot Functionary Uniform' (#2689087)
[20:12:08	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:09	]C24:i69.AMPUTADO-420 entered observer.
[20:12:09	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:10	]C24:i69.AMPUTADO-420 entered observer.
[20:12:10	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:11	]C24:i5.UNION-60 ran 'take' on item 'Riot Functionary Uniform' (#2689091)
[20:12:11	]C24:i69.AMPUTADO-420 entered observer.
[20:12:11	][X]C24:i4.QUICK-62 ran 'EquipUn' on item 'MP7A1' (#2689042)
[20:12:11	][X]C24:i4.QUICK-62 has gained a '30rnd MP Magazine' #2689048.
[20:12:11	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:12	]C24:i69.AMPUTADO-420 entered observer.
[20:12:12	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:13	]C24:i5.PATROL-35 ran 'take' on item 'Riot Functionary Uniform' (#2689089)
[20:12:13	][X]C24:i4.QUICK-62 ran 'take' on item 'Riot Functionary Uniform' (#2689087)
[20:12:13	]C24:i69.AMPUTADO-420 entered observer.
[20:12:13	][ME] C24:i5.ROLLER-34: goes forward for the suit, placing it on surprisingly fast in the virtual world.
[20:12:13	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:14	]C24:i69.AMPUTADO-420 entered observer.
[20:12:14	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:14	][LOOC] C24:i5.ROLLER-07: gotta take off our own uniform i think
[20:12:15	]C24:i69.AMPUTADO-420 entered observer.
[20:12:15	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:15	]C24:i5.ROLLER-34 ran 'take' on item 'Riot Functionary Uniform' (#2689090)
[20:12:16	]C24:i5.PATROL-35 ran 'EquipUn' on item 'MP7A1' (#2689002)
[20:12:16	]C24:i69.AMPUTADO-420 entered observer.
[20:12:16	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:17	]C24:i69.AMPUTADO-420 entered observer.
[20:12:17	][LOOC] C24:RL.VICE-66: yep
[20:12:17	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:18	]C24:i69.AMPUTADO-420 entered observer.
[20:12:18	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:19	]C24:i5.PATROL-35 ran 'take' on item 'Riot Functionary Uniform' (#2689089)
[20:12:19	]C24:i69.AMPUTADO-420 entered observer.
[20:12:19	]C24:i5.ROLLER-34 ran 'EquipUn' on item 'MP7A1' (#2689013)
[20:12:19	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:21	]C24:i69.AMPUTADO-420 entered observer.
[20:12:21	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:22	]C24:i69.AMPUTADO-420 entered observer.
[20:12:22	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:22	]C24:i69.AMPUTADO-420 entered observer.
[20:12:23	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:23	]C24:i69.AMPUTADO-420 entered observer.
[20:12:24	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:24	]C24:i5.ROLLER-07 ran 'drop' on item 'Light Functionary Uniform' (#2537939)
[20:12:24	]C24:i5.ROLLER-07 has lost a 'Light Functionary Uniform' #2537939.
[20:12:24	]C24:i69.AMPUTADO-420 entered observer.
[20:12:25	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:26	][LOOC] C24:RL.VICE-66: remember to change your armor bodygroup too
[20:12:26	]C24:i69.AMPUTADO-420 entered observer.
[20:12:26	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:26	]C24:i5.ROLLER-07 ran 'take' on item 'Riot Functionary Uniform' (#2689088)
[20:12:26	]C24:i5.ROLLER-07 has gained a 'Riot Functionary Uniform' #2689088.
[20:12:27	]C24:i5.ROLLER-34 ran 'drop' on item '9mm Pistol Bullets' (#2689040)
[20:12:27	]C24:i5.ROLLER-34 has lost a '9mm Pistol Bullets' #2689040.
[20:12:27	]C24:i69.AMPUTADO-420 entered observer.
[20:12:27	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:28	]C24:i69.AMPUTADO-420 entered observer.
[20:12:28	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:29	]C24:i5.UNION-60 ran 'take' on item 'Riot Functionary Uniform' (#2689091)
[20:12:29	]C24:i5.UNION-60 has gained a 'Riot Functionary Uniform' #2689091.
[20:12:29	]C24:i5.PATROL-35 ran 'take' on item 'Riot Functionary Uniform' (#2689089)
[20:12:29	]C24:i5.PATROL-35 has gained a 'Riot Functionary Uniform' #2689089.
[20:12:29	]C24:i69.AMPUTADO-420 entered observer.
[20:12:29	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:30	]C24:i5.ROLLER-34 ran 'drop' on item 'Sub-machinegun Bullets' (#2689022)
[20:12:30	]C24:i5.ROLLER-34 has lost a 'Sub-machinegun Bullets' #2689022.
[20:12:30	]C24:i69.AMPUTADO-420 entered observer.
[20:12:30	]Marco loaded the character 'C24:i5.DEFENDER-49'
[20:12:30	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:31	]C24:i5.ROLLER-07 has fired a toolgun with the name: remover
[20:12:31	]C24:i5.ROLLER-34 ran 'drop' on item '9mm Pistol Bullets' (#2689041)
[20:12:31	]C24:i5.ROLLER-34 has lost a '9mm Pistol Bullets' #2689041.
[20:12:31	]C24:i69.AMPUTADO-420 entered observer.
[20:12:31	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:32	]C24:i69.AMPUTADO-420 entered observer.
[20:12:32	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:33	]C24:i69.AMPUTADO-420 entered observer.
[20:12:33	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:34	]C24:i69.AMPUTADO-420 entered observer.
[20:12:34	]C24:i5.ROLLER-34 has used a context menu option with the name: remove
[20:12:34	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:34	]C24:RL.VICE-66 ran SAM command 'armor' with arguments: 'c24:rl' '75'
[20:12:34	][X]C24:i4.QUICK-62 ran 'take' on item 'Riot Functionary Uniform' (#2689087)
[20:12:34	][X]C24:i4.QUICK-62 has gained a 'Riot Functionary Uniform' #2689087.
[20:12:35	]C24:i69.AMPUTADO-420 entered observer.
[20:12:35	]C24:i5.ROLLER-34 has used a context menu option with the name: remove
[20:12:35	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:36	]C24:i69.AMPUTADO-420 entered observer.
[20:12:36	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:36	]C24:i5.ROLLER-34 has used a context menu option with the name: remove
[20:12:37	]C24:i69.AMPUTADO-420 entered observer.
[20:12:37	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:38	]C24:i69.AMPUTADO-420 entered observer.
[20:12:38	]C24:i5.ROLLER-34 ran 'take' on item 'Riot Functionary Uniform' (#2689090)
[20:12:38	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:39	]C24:i69.AMPUTADO-420 entered observer.
[20:12:39	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:40	]C24:i69.AMPUTADO-420 entered observer.
[20:12:41	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:41	]C24:i69.AMPUTADO-420 entered observer.
[20:12:42	]C24:i69.AMPUTADO-420 exited observer at their location.
[20:12:42	]C24:i69.AMPUTADO-420 entered observer.
